"label_all","category","cb_all","title1","date","news","urls","label_pred","nr"
1839,"기타","하이스틸","北美 회담 불확실성에 남북 경협주 일제히 '하락'",2018-05-23,"【서울=뉴시스】장서우 기자 = 북미정상회담 개최 불확실성으로 23일 국내 주식시장에서 남북 경제협력 관련 종목들이 일제히 하락세다.대북 사업 경험을 보유한 유일한 건설사인 현대건설(000720)은 이날 오전 9시4분 현재 유가증권시장에서 전 거래일(6만9900원)보다 2800원(4.01%) 내린 6만7100원에 거래되고 있다. 현대엘리베이(017800) 역시 전날(10만7000원)보다 5500원(5.14%) 하락한 10만1500원에 거래 중이며, 남광토건(001260)은 전날(2만6700원)보다 1950원(7.30%) 급락한 2만4750원을 가리키고 있다.철도 사업 협력 수혜주로 꼽히는 현대로템(064350)도 6% 가량 떨어지고 있다. 이와 함께 대호에이엘(069460, -5.12%), 동일제강(002690, -0.50%) 등도 약세다.남북러 가스관 연결 사업 관련 종목인 하이스틸(071090, -4.05%), 동양철관(008970, -5.16%), 대동스틸(048470, -3.93%) 등도 5% 넘게 하락 중이다. 농업 협력 기대감이 모아진 아시아종묘(154030, -4.82%), 효성오앤비(097870, -5.38%) 등도 마찬가지다.도로 연결 수혜주인 SG(55220, -4.37%), 한국석유(004090, -3.87%), 스페코(013810, -3.97%) 등도 하락세다. 산림 협력 기대감으로 주가가 올랐던 한솔홈데코(025750, -3.32%), 선창산업(002820, -1.78%), 이건산업(008250, -3.23%), 페이퍼코리아(001020, -1.32%) 등도 내리고 있다.이 밖에 재영솔루텍(049630, -3.8%), 제룡전기(033100, -3.79%), 제룡산업(147830, -4.12%), 이화전기(024810, -3.45%), 좋은사람들(033340, -3.72%), 신원(009270, -3.09%) 등 개성공단 관련 종목들도 약세다.앞서 지난 22일(현지시간) 도널드 트럼프 미국 대통령은 문재인 대통령과의 정상회담이 열리기 전 모두 발언 및 기자회견에서 김정은 북한 국무위원장이 비핵화를 약속하지 않을 경우 북미정상회담이 열리지 않을 수도 있다고 밝혔다. 같은날 미국 연방 하원의원들도 북한 정권이 비핵화와 관련된 구체적인 행동을 취하기 전까지는 미국 의회가 기존 수준의 대북 제재를 유지할 것이라는 입장을 내놨다.suwu","https://finance.naver.com/news/market_special_read.nhn?article_id=0008609741&office_id=003&type=title&keyword=","기타",1
335,"기타","하이스틸","한·러 정상회담 종료…가스관 관련株↓",2018-06-25,"[이데일리 이명철 기자] 남·북·러 가스관 연결사업의 대표 테마주인 철강업체 주가가 일제히 하락하고 있다.25일 오전 9시 34분 현재 하이스틸(071090)과 동양철관(008970) 주가는 전거래일대비 각각 8.60%, 8.43% 내린 4만2500원, 3040원을 기록 중이다. 부국철강(026940) 문배철강(008420) 대동스틸(048470) 화성밸브(039610) 제일제강(023440) 디케이락(105740) 휴스틸(005010) 동성화인텍(033500) 등도 하락세다. 문재인 대통령의 러시아 방문 일정이 마무리되면서 차익매물이 출회된 것으로 풀이된다.이번 정상회담에서는 한·러 FTA 체결 협상 등 양국의 협력 강화와 교류 활성화의 내용을 담은 공동선언문을 발표했다. 또 동북아 정세에 대한 평화안보 협력체제 구축과 북방경협 실현의 초석을 마련했다는 평가다. 다만 당장 남·북·러를 잇는 가스관 사업 발표 등 시장이 기대한 조치는 나오지 않았다. 이와 관련 백혜련 청와대 대변인은 “한?러 양국이 합의한 전력·가스·철도 분야의 공동연구와 협력은 북한의 비핵화를 통한 동북아 평화와 경제협력 강화의 핵심적인 동력이 될 것”이라며 “남북과 중국, 러시아를 거쳐 유럽으로 이어지는 철의 실크로드가 이어지고 송유관과 송전탑이 세워지는 그날도 멀지 않았다”고 밝혔다.이명철 (twomc","https://finance.naver.com/news/market_special_read.nhn?article_id=0004133899&office_id=018&type=title&keyword=","기타",1
2140,"기타","선창산업","남북 경협주, 고위급회담 중단 통보에 급락세",2018-05-16,"【서울=뉴시스】김형섭 기자 = 북한이 판문점선언 후속 이행 논의를 위한 고위급회담 중단을 일방적으로 통보하자 남북 경협주가 16일 장 초반 급락세다. 철도 및 도로 연결 수혜주부터 가스관, 조립사업, 개성공단까지 남북 경협의 모든 테마들에 걸쳐 떨어지고 있으며 두 자릿수 이상의 하락률을 나타내고 있는 종목들도 수두룩하다.이날 오전 9시3분 현재 현대건설(000720)은 전 거래일 대비 4.32%(3200원) 떨어진 7만800원에 거래되고 있다. 현대건설은 대북 사업 경험이 있는 유일한 건설사로 가장 대표적인 남북 경협주로 꼽혀왔다.현대엘리베이터(000720, -6.61%)와 현대시멘트(006390, -7.89%) 등 연관 종목도 약세다. 개성공단에 철골 공장을 만드는 남광엔케이를 갖고 있어 건설종목에서 남북 경협주로 주목받던 남광토건(001260)도 전 거래일 대비 9.33% 떨어진 2만7200원에 그치고 있다.남북 철도 협력 사업 수혜주로 꼽히며 주가가 급등했던 현대로템(064350)도 10.96%(4400원) 떨어진 3만5750원을 가리키고 있다.철도 차량용 제품을 생산하는 대호에이엘(069460)은 전 거래일보다 14.24%(850원) 떨어진 5120원을 가리키고 있으며 철도 시스템을 공급하는 에코마이스터(064510, -12.55%)와 고속철 핵심 소재 생산 기업 동일제강(002690, -8.81%)도 약세다.남북러 가스관 연결 사업 테마주로 꼽히는 하이스틸(071090, -12.50%), 동양철관(008970, -13.67%), 대동스틸(048470, -10.16%) 등도 두 자릿 수의 하락률을 기록 중이다.남북 농업 협력에 대한 기대감으로 주가가 올랐던 아시아종묘(154030, -7.94%)나 효성오앤비(097870, -10.49%)도 급락세다.아스팔트 콘크리트 업체 SG(255220, -11.79%)를 비롯해 남북 도로 연결 수혜주로 거론되는 한국석유(004090, -10.23%), 스페코(013810, -8.49%)도 주가가 곤두박질치고 있다.남북 산림협력 기대감으로 주가가 올랐던 한솔홈데코(025750, -8.63%), 선창산업(002820, -8.14%), 이건산업(008250, -9.00%), 무림P&P;(009580, -3.20%), 페이퍼코리아(001020, -3.76%) 등의 조림사업 관련주들도 약세로 돌아섰다.이밖에 재영솔루텍(049630, -11.18%), 제이에스티나(026040, -6.61%), 제룡전기(033100, -11.33%), 제룡산업(147830, -9.56%), 이화전기(024810, -10.19%), 좋은사람들(033340, -9.69%), 신원(009270, -10.07%) 등의 개성공단 관련 종목들도 급락세를 나타내고 있다.ephites","https://finance.naver.com/news/market_special_read.nhn?article_id=0008597803&office_id=003&type=title&keyword=","기타",1
1839,"기타","선창산업","北美 회담 불확실성에 남북 경협주 일제히 '하락'",2018-05-23,"【서울=뉴시스】장서우 기자 = 북미정상회담 개최 불확실성으로 23일 국내 주식시장에서 남북 경제협력 관련 종목들이 일제히 하락세다.대북 사업 경험을 보유한 유일한 건설사인 현대건설(000720)은 이날 오전 9시4분 현재 유가증권시장에서 전 거래일(6만9900원)보다 2800원(4.01%) 내린 6만7100원에 거래되고 있다. 현대엘리베이(017800) 역시 전날(10만7000원)보다 5500원(5.14%) 하락한 10만1500원에 거래 중이며, 남광토건(001260)은 전날(2만6700원)보다 1950원(7.30%) 급락한 2만4750원을 가리키고 있다.철도 사업 협력 수혜주로 꼽히는 현대로템(064350)도 6% 가량 떨어지고 있다. 이와 함께 대호에이엘(069460, -5.12%), 동일제강(002690, -0.50%) 등도 약세다.남북러 가스관 연결 사업 관련 종목인 하이스틸(071090, -4.05%), 동양철관(008970, -5.16%), 대동스틸(048470, -3.93%) 등도 5% 넘게 하락 중이다. 농업 협력 기대감이 모아진 아시아종묘(154030, -4.82%), 효성오앤비(097870, -5.38%) 등도 마찬가지다.도로 연결 수혜주인 SG(55220, -4.37%), 한국석유(004090, -3.87%), 스페코(013810, -3.97%) 등도 하락세다. 산림 협력 기대감으로 주가가 올랐던 한솔홈데코(025750, -3.32%), 선창산업(002820, -1.78%), 이건산업(008250, -3.23%), 페이퍼코리아(001020, -1.32%) 등도 내리고 있다.이 밖에 재영솔루텍(049630, -3.8%), 제룡전기(033100, -3.79%), 제룡산업(147830, -4.12%), 이화전기(024810, -3.45%), 좋은사람들(033340, -3.72%), 신원(009270, -3.09%) 등 개성공단 관련 종목들도 약세다.앞서 지난 22일(현지시간) 도널드 트럼프 미국 대통령은 문재인 대통령과의 정상회담이 열리기 전 모두 발언 및 기자회견에서 김정은 북한 국무위원장이 비핵화를 약속하지 않을 경우 북미정상회담이 열리지 않을 수도 있다고 밝혔다. 같은날 미국 연방 하원의원들도 북한 정권이 비핵화와 관련된 구체적인 행동을 취하기 전까지는 미국 의회가 기존 수준의 대북 제재를 유지할 것이라는 입장을 내놨다.suwu","https://finance.naver.com/news/market_special_read.nhn?article_id=0008609741&office_id=003&type=title&keyword=","기타",1
2140,"기타","페이퍼코리아","남북 경협주, 고위급회담 중단 통보에 급락세",2018-05-16,"【서울=뉴시스】김형섭 기자 = 북한이 판문점선언 후속 이행 논의를 위한 고위급회담 중단을 일방적으로 통보하자 남북 경협주가 16일 장 초반 급락세다. 철도 및 도로 연결 수혜주부터 가스관, 조립사업, 개성공단까지 남북 경협의 모든 테마들에 걸쳐 떨어지고 있으며 두 자릿수 이상의 하락률을 나타내고 있는 종목들도 수두룩하다.이날 오전 9시3분 현재 현대건설(000720)은 전 거래일 대비 4.32%(3200원) 떨어진 7만800원에 거래되고 있다. 현대건설은 대북 사업 경험이 있는 유일한 건설사로 가장 대표적인 남북 경협주로 꼽혀왔다.현대엘리베이터(000720, -6.61%)와 현대시멘트(006390, -7.89%) 등 연관 종목도 약세다. 개성공단에 철골 공장을 만드는 남광엔케이를 갖고 있어 건설종목에서 남북 경협주로 주목받던 남광토건(001260)도 전 거래일 대비 9.33% 떨어진 2만7200원에 그치고 있다.남북 철도 협력 사업 수혜주로 꼽히며 주가가 급등했던 현대로템(064350)도 10.96%(4400원) 떨어진 3만5750원을 가리키고 있다.철도 차량용 제품을 생산하는 대호에이엘(069460)은 전 거래일보다 14.24%(850원) 떨어진 5120원을 가리키고 있으며 철도 시스템을 공급하는 에코마이스터(064510, -12.55%)와 고속철 핵심 소재 생산 기업 동일제강(002690, -8.81%)도 약세다.남북러 가스관 연결 사업 테마주로 꼽히는 하이스틸(071090, -12.50%), 동양철관(008970, -13.67%), 대동스틸(048470, -10.16%) 등도 두 자릿 수의 하락률을 기록 중이다.남북 농업 협력에 대한 기대감으로 주가가 올랐던 아시아종묘(154030, -7.94%)나 효성오앤비(097870, -10.49%)도 급락세다.아스팔트 콘크리트 업체 SG(255220, -11.79%)를 비롯해 남북 도로 연결 수혜주로 거론되는 한국석유(004090, -10.23%), 스페코(013810, -8.49%)도 주가가 곤두박질치고 있다.남북 산림협력 기대감으로 주가가 올랐던 한솔홈데코(025750, -8.63%), 선창산업(002820, -8.14%), 이건산업(008250, -9.00%), 무림P&P;(009580, -3.20%), 페이퍼코리아(001020, -3.76%) 등의 조림사업 관련주들도 약세로 돌아섰다.이밖에 재영솔루텍(049630, -11.18%), 제이에스티나(026040, -6.61%), 제룡전기(033100, -11.33%), 제룡산업(147830, -9.56%), 이화전기(024810, -10.19%), 좋은사람들(033340, -9.69%), 신원(009270, -10.07%) 등의 개성공단 관련 종목들도 급락세를 나타내고 있다.ephites","https://finance.naver.com/news/market_special_read.nhn?article_id=0008597803&office_id=003&type=title&keyword=","기타",1
1839,"기타","페이퍼코리아","北美 회담 불확실성에 남북 경협주 일제히 '하락'",2018-05-23,"【서울=뉴시스】장서우 기자 = 북미정상회담 개최 불확실성으로 23일 국내 주식시장에서 남북 경제협력 관련 종목들이 일제히 하락세다.대북 사업 경험을 보유한 유일한 건설사인 현대건설(000720)은 이날 오전 9시4분 현재 유가증권시장에서 전 거래일(6만9900원)보다 2800원(4.01%) 내린 6만7100원에 거래되고 있다. 현대엘리베이(017800) 역시 전날(10만7000원)보다 5500원(5.14%) 하락한 10만1500원에 거래 중이며, 남광토건(001260)은 전날(2만6700원)보다 1950원(7.30%) 급락한 2만4750원을 가리키고 있다.철도 사업 협력 수혜주로 꼽히는 현대로템(064350)도 6% 가량 떨어지고 있다. 이와 함께 대호에이엘(069460, -5.12%), 동일제강(002690, -0.50%) 등도 약세다.남북러 가스관 연결 사업 관련 종목인 하이스틸(071090, -4.05%), 동양철관(008970, -5.16%), 대동스틸(048470, -3.93%) 등도 5% 넘게 하락 중이다. 농업 협력 기대감이 모아진 아시아종묘(154030, -4.82%), 효성오앤비(097870, -5.38%) 등도 마찬가지다.도로 연결 수혜주인 SG(55220, -4.37%), 한국석유(004090, -3.87%), 스페코(013810, -3.97%) 등도 하락세다. 산림 협력 기대감으로 주가가 올랐던 한솔홈데코(025750, -3.32%), 선창산업(002820, -1.78%), 이건산업(008250, -3.23%), 페이퍼코리아(001020, -1.32%) 등도 내리고 있다.이 밖에 재영솔루텍(049630, -3.8%), 제룡전기(033100, -3.79%), 제룡산업(147830, -4.12%), 이화전기(024810, -3.45%), 좋은사람들(033340, -3.72%), 신원(009270, -3.09%) 등 개성공단 관련 종목들도 약세다.앞서 지난 22일(현지시간) 도널드 트럼프 미국 대통령은 문재인 대통령과의 정상회담이 열리기 전 모두 발언 및 기자회견에서 김정은 북한 국무위원장이 비핵화를 약속하지 않을 경우 북미정상회담이 열리지 않을 수도 있다고 밝혔다. 같은날 미국 연방 하원의원들도 북한 정권이 비핵화와 관련된 구체적인 행동을 취하기 전까지는 미국 의회가 기존 수준의 대북 제재를 유지할 것이라는 입장을 내놨다.suwu","https://finance.naver.com/news/market_special_read.nhn?article_id=0008609741&office_id=003&type=title&keyword=","기타",1
1857,"유상증자","현진소재","현진소재, 대규모 유상증자 결정에 `급락`",2018-05-23,"[이데일리 이후섭 기자] 현진소재(053660)가 대규모 유상증자 결정 소식에 급락세다.23일 오전 9시8분 현재 현진소재 주가는 전거래일 대비 575원(14.34%) 내린 3435원을 기록 중이다. 대규모 유상증자에 따른 주가 희석 우려에 매도세가 몰리는 것으로 풀이된다.현진소재는 500억원 규모의 운영자금을 마련하기 위해 일반공모 방식의 유상증자를 결정했다고 지난 21일 공시했다. 발행신주는 1934만여주로 현재 발행 주식(약 1033만주)의 187%가 넘는다. 신주 발행가는 2585원이며 오는 7월24일부터 25일까지 이틀동안 청약을 진행한다. 신주 상장예정일은 8월 7일이다.이후섭 (dlgntjq","https://finance.naver.com/news/market_special_read.nhn?article_id=0004108111&office_id=018&type=title&keyword=","유상증자",1
4871,"기타","현대글로비스","현대글로비스, 모비스 지주사 전환설에 `약세`",2018-03-28,"[이데일리 이후섭 기자] 현대글로비스(086280)가 약세다. 현대모비스(012330)가 지주사로 전환하기로 했다는 언론 보도에 영향을 받은 것으로 보인다.28일 오전 11시8분 현재 현대글로비스는 전날대비 9000원(5.71%) 내린 14만8500원에 거래되고 있다. 반면 현대모비스는 1.02% 상승세를 기록하고 있다.이날 현대모비스가 오전 이사회를 열고 인적분할 후 지주사로 전환하는 지배구조 개선안을 의결했다고 한 매체가 보도했다. 그간 증권가에서는 올해 현대차그룹의 지배구조 개편이 임박한 것으로 전망하는 가운데 지배구조 개편 관련 여러 시나리오가 제기됐다. 정의선 부회장이 23.3%의 지분을 보유하고 있는 현대글로비스 중심의 개편도 유력한 방안으로 제시됐다. KB증권은 현대글로비스가 반조립제품(CKD) 사업부를 매각하고 해당 매각대금을 활용해 기아차가 보유한 현대모비스 지분을 인수하는 시나리오를 예상했다.현대글로비스 주가는 지배구조 개편 수혜 기대감에 이달 10% 넘게 오르며 16만원을 넘어서기도 했으나 이날 하락전환하며 15만원 밑으로 밀려났다.다만 현대차그룹은 지배구조 개편 관련 정해진게 없다는 입장이다. 현대차 관계자는 “현대모비스는 이날 지배구조 개선안을 의결한 바 없다”고 강조했다.이후섭 (dlgntjq","https://finance.naver.com/news/market_special_read.nhn?article_id=0004065945&office_id=018&type=title&keyword=","기타",1
3309,"기타","현대글로비스","현대글로비스, 엘리엇 압박에 하락",2018-04-24,"[이데일리 윤필호 기자] 현대글로비스(086280)가 미국계 행동주의 헤지펀드 엘리엇의 압박 본격화 소식에 하락세를 보이고 있다.24일 오전 9시18분 현재 현대글로비스 주가는 전 거래일 대비 3.39%(6000원) 내린 17만1000원에 거래되고 있다.엘리엇은 23일(한국시간) 현대차그룹을 상대로 ‘현대 가속화 제안(Accelerate Hyundai Proposals)’을 공개했다. 제안서는 △현대차와 현대모비스 합병 △모든 자사주를 소각 △순이익의 40~50% 배당 △경험이 풍부한 사외이사 세 명 추가 선임 등의 내용이 담겨있다.앞서 현대차 그룹은 현대모비스의 국내 모듈 및 A/S부품 사업부문을 인적분할해 현대글로비스와 합병하는 방식으로 사업구조를 개편하는 방안을 발표한 바 있다. 그러나 엘리엇은 개편안에 대해 합리적인 경영상 이유와 소액주주에 돌아갈 이익이 분명하지 않은 상황에서 현 순환출자고리를 해소하는 것만으로 기업경영구조가 개선됐다고 하기에 부족한 측면이 있다고 판단, 제안서를 보냈다. 아울러 엘리엇은 기아자동차가 보유한 현대모비스, 현대글로비스 주식에 대한 적정 가치를 검토하고 자산화할 필요가 있다고 밝혔다. 이 같은 제안은 현대차와 현대모비스 주가에 긍정적으로 작용한 반면, 지배구조개편의 수혜 기대감이 컸던 현대글로비스에는 악재로 작용하고 있다.윤필호 (nothing","https://finance.naver.com/news/market_special_read.nhn?article_id=0004085849&office_id=018&type=title&keyword=","기타",1
2109,"기타","현대글로비스","현대차그룹株, 지배구조 개편안 반대에 '약세'",2018-05-16,"[이데일리 이광수 기자] 미국의 의결권 자문사인 ISS(가 현대자동차그룹의 지배구조 개편안에 반대 의견을 내면서 그룹주(株)가 약세다.16일 오후 2시 12분 현재 현대모비스(012330) 주가는 전 거래일 보다 0.84%내린 23만 6500원, 현대글로비스(086280) 역시 0.33%내린 15만 1000원에 각각 거래되고 있다. 반면 현대차(005380)(1.35%)와 기아차(000270)(0.15%)는 장 초반 약세를 기록하다 상승전환됐다. 전날 의결권 자문사 ISS는 현대차그룹의 지배구조 개편안에 대해 현대모비스 주주들에게 불리하다며 ‘반대’ 의견을 표했다. 현대차그룹은 이날 입장 자료를 통해 “그룹의 출자구조 재편은 ISS의 주장과 반대로 모비스 주주에게 오히려 이익이 되는 안”이라고 주장했다.이광수 (gs88","https://finance.naver.com/news/market_special_read.nhn?article_id=0004103301&office_id=018&type=title&keyword=","기타",1
1889,"기타","현대글로비스","현대글로비스, 시간외서 3% 하락…분할합병 주총 취소",2018-05-21,"현대모비스·현대글로비스 간 분할·합병 주주총회가 취소됐다는 소식에 현대글로비스(086280)주가가 21일 장 마감 후 시간외시장에서 3% 가까이 하락하고 있다.현대글로비스는 시간외시장에서 4시 30분 기준으로 2.66% 내린 14만6500원에 거래됐다. 4시 31분 현재 호가는 2.99% 내린 14만6000원이다.현대모비스는 0.41% 내린 24만500원을 기록 중이다.현대모비스와 현대글로비스는 이날 정규장에서는 나란히 상승했다. 현대모비스는 1.05%, 현대글로비스는 0.67% 상승했다. 하지만 장 마감 뒤 합병 취소 발표가 나오면서 시간외시장에서 상승 폭을 다 반납한 데 이어 추가 하락하는 모습이다.이날 현대글로비스와 현대모비스는 분할합병 안건을 상정한 주주총회를 취소키로 했다고 공시했다. 미국계 행동주의 펀드 엘리엇과 ISS, 글래스 루이스 등 글로벌 의결자문사 등은 이번 합병이 현대모비스에 불리하다며 반대 의견을 밝혀왔다.[안재만 기자 hoonpa","https://finance.naver.com/news/market_special_read.nhn?article_id=0000406563&office_id=366&type=title&keyword=","대규모매도",1
1928,"유상증자","솔고바이오","솔고바이오, 대규모 유상증자 결정에 `급락`",2018-05-21,"[이데일리 이후섭 기자] 솔고바이오(043100)가 대규모 유상증자 결정 소식에 급락세다.21일 오전 9시16분 현재 솔고바이오 주가는 전거래일 대비 81원(10.98%) 내린 657원을 기록 중이다. 대규모 유상증자에 따른 주가 희석 우려에 매도세가 몰리는 것으로 풀이된다.솔고바이오는 운영자금과 시설자금 등 총 231억원의 자금을 마련하기 위해 주주우선공모 방식 유상증자를 결정했다고 지난 18일 공시했다. 발행신주는 4200만주로 현재 발행 주식(약 1억1973만주)의 35%가 넘는다. 신주 예정발행가는 550원이며 신주 상장예정일은 오는 8월 10일이다.이후섭 (dlgntjq","https://finance.naver.com/news/market_special_read.nhn?article_id=0004106779&office_id=018&type=title&keyword=","유상증자",1
1963,"기타","SK","""SK, 상장사 보유 지분가치 하락""…목표가↓",2018-05-21,"
[표 제공 = 현대차투자증권]현대차투자증권은 21일 SK와 관련해 상장사 보유 지분가치가 하락했다면서 목표주가를 기존 37만원에서 35만원으로 낮췄다. 다만 투자의견은 '매수'를 유지했다.조용선 연구원은 ""순자산가치(NAV)는 25조7000억원으로 상장 자회사 12조9000억원, 비상장회사 12조원, 영업가치 7조1000억원""이라면서 ""상장사 보유 지분가치 하락했지만 주력 비상장계열사 모멘텀에 따른 가치 재평가가 유효하다""고 말했다.그는 ""특정 계열사와의 주가 커플링(coupling)이 상대적으로 약한 편""이라며 ""SK이노베이션과 SK머티리얼즈 재반등세는 고무적이며 SK텔레콤과 SK네트웍스는 연초 가파른 하락세 이후 변동성 잦아들었다""고 설명했다.조 연구원은 ""밸류에이션 매력이 크지 않지만 핵심역량 측면에서 지주회사의 가장 긍정적인 모멘텀 보유하고 있다""면서 ""반도체 소재 수직계열화와 벨류 체인(value chain)의 시너지(머티리얼즈·실트론·하이닉스), 상장·비상장 계열사 안정화된 가치구성 측면에서 매우 긍정적""이라고 강조했다.[디지털뉴스국 박진형 기자]","https://finance.naver.com/news/market_special_read.nhn?article_id=0004154151&office_id=009&type=title&keyword=","기타",1
402,"기타","SK","SK, 지배구조 우려에 신저가",2018-06-22,"SK가 지배구조 개편과 관련한 우려에 신저가를 새로 썼다.22일 오전 9시 18분 현재 SK는 전일 대비 3000원(1.17%) 내린 25만4500원에 거래되고 있다. 이날 장 초반 SK는 25만2500원까지 하락해 52주 신저가를 경신했다.조용선 현대차투자증권 연구원은 ""최근 1개월간 SK의 수익률은 -13.0%로 지주·지배회사 평균 -12.0%보다 저조했다""라며 ""SK가 과거 SK C&C;의 사업을 영위하고 있다는 사익편취의 문제, 지주회사 최소 지분율 요건 상향 시 가장 직접적 타격을 입는다는 점, 부채비율 기준 요건 강화시 부담이 있다는 점 등 거버넌스 개편과 관련한 이슈도 직접적인 연관이 있다""고 말했다.[디지털뉴스국 고득관 기자]","https://finance.naver.com/news/market_special_read.nhn?article_id=0004172395&office_id=009&type=title&keyword=","기타",1
2006,"재상장","러셀","러셀, 스팩 합병 상장 첫 날 약세",2018-05-18,"【서울=뉴시스】이국현 기자 = 하이제3호기업인수목적(SPAC·스팩)과의 합병을 통해 코스닥 시장에 입성한 러셀(217500)이 상장 첫 날 약세를 보이고 있다. 18일 오전 9시7분 현재 러셀은 전날(3495원)보다 95원(2.59%) 내린 3405원에 거래되고 있다.러셀은 SK하이닉스 출신 엔지니어들이 주축이 돼 2001년 설립돼 2006년 법인으로 전환한 반도체 장비 리퍼비시(refurbish) 전문기업이다. 핵심 사업인 반도체 장비 리퍼비시 사업과 함께 반도체·디스플레이 원재료 생산 자동화 장비 사업, 기술 서비스 사업 등을 영위하고 있다. 지난해 영업이익은 79억9100만원을 기록해 사상 최대 실적을 달성했다. 매출액은 361억원, 당기순이익은 62억2900만원을 기록했다.lgh","https://finance.naver.com/news/market_special_read.nhn?article_id=0008602618&office_id=003&type=title&keyword=","고점논란",1
2011,"재상장","카카오M","카카오M, 카카오와 합병 발표에 '약세'",2018-05-18,"[이데일리 성선화 기자] 카카오M(016170)이 약세다. 18일 오전 9시 10분 현재 카카오M이 전날 대비 4.69%  하락한 9만 3500원에 거래되고 있다. 전날 카카오와의 합병 발표의 영향으로 보인다. 전날 카카오는 공시를 통해 카카오M과의 합병을 발표했다. 카카오와 카카오M의 주식교환 비율은 1대 0.8023로 합병 기준가액은 카카오 11만5808원, 카카오M 9만2917원으로 17일 종가 대비 각각 0.6%, 5.3% 낮은 수준이다. 카카오M 주주의 반대매수 청구 가격은 전일 종가 대비 5.3% 낮은 9만2911원이다. 이날 오동환 삼성증권 연구원은 “카카오M은 카카오가 지분 76.4% 보유한 연결 자회사로 합병 이후에도 연결 영업이익에 미치는 영향은 없다”며 “합병 시 카카오의 지배주주순이익은 증가하는 효과가 있으나 합병에 따른 카카오 기존 주주들의 지분 희석 효과(8.4%)과 이를 상쇄하기 때문에 합병에 따른 단기 펀더멘털 영향은 제한적”이라고 판단했다.다만 “카카오M 합병으로 3500억원에 달하는 현금성자산과 연간 1000억원 이상의 영업 현금 유입액의 자유로운 활용이 가능해질 것”이라며 “또한 카카오톡과 멜론 사이에 점차 증가하는 공동 마케팅 수요에 보다 능동적인 대응이 가능해질 것”으로 전망했다.성선화 (ocami81","https://finance.naver.com/news/market_special_read.nhn?article_id=0004104869&office_id=018&type=title&keyword=","기타",1
8501,"기타","SG","에스지이 코스닥 첫날 약세…공모가 하회(종합)",2018-01-26,"(서울=연합뉴스) 경수현 기자 = 에스지이(SG)가 코스닥 시장에 상장한 첫날인 26일 약세를 보였다.    SG는 이날 시초가(5천400원)보다 2.59% 떨어진 5천260원에 장을 마쳤다.    이는 공모가(6천원)보다 12.33%나 낮은 수준이다.     개장 초에는 증시 변동성 완화장치(VI)도 발동됐고 5천10원까지 하락했다.    SG는 2009년 설립된 아스콘 생산 업체로 국내 아스콘 최대 수요지인 서울·경인 지역에서 시장점유율 26.7%(2016년 기준)로 1위를 한 기업이다.     2016년 매출액과 영업이익은 각각 936억원과 115억원이었다.    evan","https://finance.naver.com/news/market_special_read.nhn?article_id=0009839614&office_id=001&type=title&keyword=","고점논란",1
