code,index1,2013_12,2014_12,2015_12,2016_12,2017_12
83640,부채비율,30.91,19.33,15.81,9.35,45.49
83640,자본유보율,1097.87,1195.55,1420.31,1395.25,287.03
83640,EPS(원),129.0,94.0,86.0,-31.0,39.0
83640,PER(배),9.79,32.47,18.22,-100.53,161.07
83640,BPS(원),1310.0,1554.0,1908.0,1876.0,1918.0
83640,PBR(배),0.96,1.96,0.82,1.67,3.29
83640,현금DPS(원),0.0,0.0,0.0,0.0,0.0
83640,현금배당수익률,0.0,0.0,0.0,0.0,0.0
83640,현금배당성향(%),0.0,0.0,0.0,0.0,
,발행주식수(보통주),25255452.0,25255452.0,25255452.0,25255452.0,25255452.0
49070,매출액,10527.0,6973.0,6616.0,5961.0,6875.0
49070,영업이익,421.0,-32.0,318.0,361.0,288.0
49070,영업이익(발표기준),421.0,-32.0,318.0,352.0,288.0
49070,세전계속사업이익,666.0,26.0,425.0,475.0,294.0
49070,당기순이익,553.0,-14.0,327.0,351.0,295.0
49070,  당기순이익(지배),384.0,-119.0,187.0,215.0,166.0
49070,  당기순이익(비지배),169.0,106.0,140.0,137.0,129.0
49070,자산총계,5163.0,5259.0,5287.0,6235.0,6039.0
49070,부채총계,1329.0,1482.0,1207.0,2002.0,1756.0
49070,자본총계,3834.0,3776.0,4080.0,4233.0,4283.0
49070,  자본총계(지배),3591.0,3454.0,3641.0,3810.0,3820.0
49070,자본총계(비지배),243.0,323.0,439.0,422.0,463.0
49070,자본금,43.0,43.0,43.0,86.0,86.0
49070,영업활동현금흐름,774.0,323.0,575.0,568.0,364.0
49070,투자활동현금흐름,498.0,-598.0,-456.0,-714.0,-56.0
49070,재무활동현금흐름,-690.0,-47.0,143.0,-332.0,30.0
49070,CAPEX,346.0,143.0,190.0,538.0,289.0
49070,FCF,428.0,180.0,385.0,30.0,76.0
49070,이자발생부채,129.0,151.0,350.0,598.0,705.0
49070,영업이익률,4.0,-0.46,4.81,6.05,4.19
49070,순이익률,5.25,-0.19,4.95,5.9,4.29
49070,ROE(%),11.28,-3.39,5.28,5.76,4.36
49070,ROA(%),10.46,-0.26,6.21,6.1,4.81
49070,부채비율,34.66,39.26,29.57,47.3,40.99
49070,자본유보율,8040.26,7658.46,8086.9,4205.76,4357.38
49070,EPS(원),2233.0,-694.0,1089.0,1247.0,967.0
49070,PER(배),4.38,-11.7,9.89,8.14,11.06
49070,BPS(원),20880.0,20079.0,21171.0,22153.0,22211.0
49070,PBR(배),0.47,0.4,0.51,0.46,0.48
49070,현금DPS(원),250.0,125.0,175.0,180.0,200.0
49070,현금배당수익률,2.56,1.54,1.62,1.77,1.87
49070,현금배당성향(%),11.2,-18.02,16.07,14.43,20.68
,발행주식수(보통주),17200000.0,17200000.0,17200000.0,17200000.0,17200000.0
51370,매출액,9911.0,6428.0,5295.0,5756.0,8055.0
51370,영업이익,1.0,-917.0,-848.0,-516.0,615.0
51370,영업이익(발표기준),1.0,-917.0,-848.0,-516.0,615.0
51370,세전계속사업이익,-53.0,-774.0,-972.0,-525.0,522.0
51370,당기순이익,-7.0,-588.0,-827.0,-557.0,416.0
51370,  당기순이익(지배),-7.0,-588.0,-895.0,-599.0,360.0
51370,  당기순이익(비지배),,,68.0,42.0,56.0
51370,자산총계,7057.0,5807.0,4793.0,4311.0,5543.0
51370,부채총계,3362.0,2700.0,2290.0,1788.0,1973.0
51370,자본총계,3695.0,3107.0,2503.0,2523.0,3571.0
51370,  자본총계(지배),3695.0,3107.0,2200.0,2132.0,3246.0
51370,자본총계(비지배),,,304.0,391.0,325.0
51370,자본금,82.0,82.0,82.0,105.0,117.0
51370,영업활동현금흐름,1222.0,-135.0,35.0,64.0,670.0
51370,투자활동현금흐름,-663.0,101.0,62.0,333.0,-753.0
51370,재무활동현금흐름,-584.0,59.0,-63.0,-295.0,301.0
51370,CAPEX,797.0,251.0,39.0,86.0,689.0
51370,FCF,425.0,-386.0,-4.0,-22.0,-18.0
51370,이자발생부채,1195.0,1252.0,1201.0,361.0,658.0
51370,영업이익률,0.01,-14.27,-16.01,-8.96,7.63
51370,순이익률,-0.08,-9.14,-15.62,-9.68,5.17
51370,ROE(%),-0.22,-17.28,,-27.68,13.39
51370,ROA(%),-0.09,-9.14,,-12.24,8.45
51370,부채비율,90.99,86.89,91.47,70.86,55.25
51370,자본유보율,4405.58,3680.51,2579.97,1937.33,2728.41
51370,EPS(원),-44.0,-3203.0,-4877.0,-3211.0,1636.0
51370,PER(배),-439.39,-4.69,-2.01,-7.86,27.38
51370,BPS(원),20134.0,16929.0,11986.0,9699.0,13914.0
51370,PBR(배),0.97,0.89,0.82,2.6,3.22
51370,현금DPS(원),0.0,0.0,0.0,0.0,
51370,현금배당수익률,0.0,0.0,0.0,0.0,
51370,현금배당성향(%),0.0,0.0,0.0,0.0,0.0
,발행주식수(보통주),18353545.0,18353545.0,18353545.0,21986307.0,23329212.0
48530,매출액,93.0,100.0,118.0,102.0,110.0
48530,영업이익,1.0,11.0,21.0,-12.0,-17.0
48530,영업이익(발표기준),1.0,11.0,21.0,-12.0,-17.0
48530,세전계속사업이익,1.0,-1.0,16.0,-7.0,-81.0
48530,당기순이익,4.0,0.0,16.0,-6.0,-83.0
48530,  당기순이익(지배),4.0,0.0,16.0,-6.0,-83.0
48530,  당기순이익(비지배),,,,,0.0
48530,자산총계,232.0,344.0,404.0,596.0,565.0
48530,부채총계,57.0,150.0,59.0,105.0,153.0
48530,자본총계,175.0,194.0,344.0,492.0,412.0
48530,  자본총계(지배),175.0,194.0,344.0,492.0,411.0
48530,자본총계(비지배),,,,,1.0
48530,자본금,70.0,70.0,75.0,77.0,77.0
48530,영업활동현금흐름,-2.0,6.0,17.0,-20.0,-22.0
48530,투자활동현금흐름,-29.0,-89.0,-37.0,-102.0,-52.0
48530,재무활동현금흐름,40.0,120.0,38.0,220.0,45.0
48530,CAPEX,5.0,0.0,40.0,18.0,10.0
48530,FCF,-7.0,6.0,-23.0,-38.0,-32.0
48530,이자발생부채,41.0,134.0,35.0,29.0,45.0
48530,영업이익률,0.64,11.27,18.01,-11.74,-15.39
48530,순이익률,3.81,0.21,13.16,-5.97,-76.15
48530,ROE(%),2.4,0.11,5.79,,-18.49
48530,ROA(%),1.65,0.07,4.17,,-14.38
48530,부채비율,32.73,77.42,17.21,21.27,37.21
48530,자본유보율,150.41,184.12,364.67,565.51,459.1
48530,EPS(원),26.0,1.0,107.0,-40.0,-540.0
48530,PER(배),480.73,9389.78,508.7,-763.3,-82.78
48530,BPS(원),1252.0,1391.0,2296.0,3193.0,2673.0
48530,PBR(배),10.11,9.92,23.65,9.58,16.72
48530,현금DPS(원),0.0,0.0,0.0,0.0,
48530,현금배당수익률,0.0,0.0,0.0,0.0,
48530,현금배당성향(%),0.0,0.0,0.0,0.0,0.0
,발행주식수(보통주),13969543.0,13969543.0,15038462.0,15038462.0,15038462.0
175140,매출액,612.0,707.0,522.0,637.0,564.0
175140,영업이익,36.0,41.0,-10.0,22.0,-70.0
175140,영업이익(발표기준),36.0,41.0,-10.0,22.0,-70.0
175140,세전계속사업이익,26.0,29.0,-19.0,5.0,-74.0
175140,당기순이익,28.0,34.0,-7.0,11.0,-74.0
175140,  당기순이익(지배),28.0,34.0,-7.0,11.0,-72.0
175140,  당기순이익(비지배),,,,,-2.0
175140,자산총계,371.0,372.0,442.0,460.0,760.0
175140,부채총계,212.0,228.0,174.0,178.0,542.0
175140,자본총계,159.0,144.0,268.0,282.0,218.0
175140,  자본총계(지배),159.0,144.0,268.0,282.0,216.0
175140,자본총계(비지배),,,,,2.0
175140,자본금,12.0,12.0,18.0,18.0,18.0
175140,영업활동현금흐름,2.0,60.0,-28.0,53.0,-28.0
175140,투자활동현금흐름,-34.0,-39.0,-42.0,-50.0,-52.0
175140,재무활동현금흐름,20.0,-16.0,69.0,-19.0,201.0
175140,CAPEX,8.0,9.0,10.0,7.0,27.0
175140,FCF,-6.0,52.0,-38.0,46.0,-55.0
175140,이자발생부채,149.0,194.0,141.0,120.0,268.0
175140,영업이익률,5.82,5.85,-1.88,3.48,-12.47
175140,순이익률,4.55,4.8,-1.3,1.7,-13.11
175140,ROE(%),22.28,22.34,-3.29,3.94,
175140,ROA(%),7.17,9.12,-1.67,2.4,
175140,부채비율,133.38,157.69,65.09,63.2,249.01
175140,자본유보율,1198.52,1075.12,1396.91,1441.32,1084.88
175140,EPS(원),1510.0,1258.0,-224.0,308.0,-2007.0
175140,PER(배),,,-55.5,54.18,-11.46
175140,BPS(원),6493.0,5202.0,7648.0,7906.0,5946.0
175140,PBR(배),0.0,0.0,1.63,2.11,3.87
175140,현금DPS(원),0.0,0.0,0.0,0.0,
175140,현금배당수익률,,,0.0,0.0,
175140,현금배당성향(%),0.0,0.0,0.0,0.0,0.0
,발행주식수(보통주),2115400.0,2445400.0,3503708.0,3561208.0,3628208.0
249420,매출액,,,,2013.0,4607.0
249420,영업이익,,,,148.0,254.0
249420,영업이익(발표기준),,,,148.0,254.0
249420,세전계속사업이익,,,,140.0,204.0
249420,당기순이익,,,,126.0,198.0
249420,  당기순이익(지배),,,,126.0,198.0
249420,  당기순이익(비지배),,,,,
249420,자산총계,,,,5504.0,5646.0
249420,부채총계,,,,2819.0,2796.0
249420,자본총계,,,,2684.0,2851.0
249420,  자본총계(지배),,,,2684.0,2851.0
249420,자본총계(비지배),,,,,
249420,자본금,,,,178.0,196.0
249420,영업활동현금흐름,,,,192.0,737.0
249420,투자활동현금흐름,,,,-138.0,-479.0
249420,재무활동현금흐름,,,,-1.0,-54.0
249420,CAPEX,,,,83.0,167.0
249420,FCF,,,,109.0,570.0
249420,이자발생부채,,,,1304.0,1304.0
249420,영업이익률,,,,7.35,5.5
249420,순이익률,,,,6.25,4.31
249420,ROE(%),,,,,7.17
249420,ROA(%),,,,,3.56
249420,부채비율,,,,105.04,98.06
249420,자본유보율,,,,1405.09,1356.82
249420,EPS(원),,,,1412.0,919.0
249420,PER(배),,,,12.26,25.46
249420,BPS(원),,,,12434.0,13208.0
249420,PBR(배),,,,1.39,1.77
249420,현금DPS(원),,,,248.0,364.0
249420,현금배당수익률,,,,1.43,1.55
249420,현금배당성향(%),,,,42.55,39.56
,발행주식수(보통주),,,,21591413.0,21591413.0
3120,매출액,628.0,628.0,617.0,675.0,670.0
3120,영업이익,14.0,24.0,26.0,25.0,26.0
3120,영업이익(발표기준),14.0,24.0,26.0,25.0,26.0
3120,세전계속사업이익,110.0,79.0,1310.0,50.0,46.0
3120,당기순이익,80.0,40.0,989.0,30.0,26.0
3120,  당기순이익(지배),80.0,40.0,989.0,30.0,26.0
3120,  당기순이익(비지배),,,,,
3120,자산총계,3727.0,3784.0,3670.0,3385.0,3475.0
3120,부채총계,499.0,497.0,487.0,184.0,246.0
3120,자본총계,3227.0,3287.0,3183.0,3201.0,3228.0
3120,  자본총계(지배),3227.0,3287.0,3183.0,3201.0,3228.0
3120,자본총계(비지배),,,,,
3120,자본금,133.0,133.0,133.0,133.0,133.0
3120,영업활동현금흐름,51.0,42.0,60.0,-310.0,102.0
3120,투자활동현금흐름,-2.0,-49.0,-42.0,443.0,5.0
3120,재무활동현금흐름,-38.0,-3.0,-7.0,-10.0,-10.0
3120,CAPEX,11.0,9.0,28.0,28.0,18.0
3120,FCF,39.0,32.0,32.0,-338.0,83.0
3120,이자발생부채,,,,,
3120,영업이익률,2.18,3.87,4.19,3.64,3.86
3120,순이익률,12.67,6.42,160.1,4.47,3.92
3120,ROE(%),2.48,1.24,30.56,0.95,0.82
3120,ROA(%),2.1,1.07,26.52,0.86,0.77
3120,부채비율,15.47,15.12,15.29,5.75,7.63
3120,자본유보율,2297.33,2323.68,3060.41,3071.49,3082.16
3120,EPS(원),2991.0,1517.0,37163.0,1134.0,988.0
3120,PER(배),25.28,79.78,3.08,108.44,135.6
3120,BPS(원),240178.0,244598.0,236903.0,238211.0,240240.0
3120,PBR(배),0.31,0.49,0.48,0.52,0.56
3120,현금DPS(원),250.0,500.0,750.0,750.0,750.0
3120,현금배당수익률,0.33,0.41,0.66,0.61,0.56
3120,현금배당성향(%),4.22,16.65,1.02,33.4,38.34
,발행주식수(보통주),2660000.0,2660000.0,2660000.0,2660000.0,2660000.0
7570,매출액,1477.0,2118.0,1863.0,2616.0,2698.0
7570,영업이익,47.0,62.0,155.0,232.0,239.0
7570,영업이익(발표기준),47.0,62.0,155.0,232.0,239.0
7570,세전계속사업이익,52.0,-27.0,115.0,162.0,110.0
7570,당기순이익,35.0,-57.0,83.0,120.0,57.0
7570,  당기순이익(지배),35.0,-110.0,36.0,59.0,-9.0
7570,  당기순이익(비지배),,53.0,47.0,61.0,67.0
7570,자산총계,3940.0,4308.0,4316.0,4313.0,4393.0
7570,부채총계,2145.0,2474.0,2206.0,2139.0,2254.0
7570,자본총계,1795.0,1835.0,2110.0,2174.0,2139.0
7570,  자본총계(지배),1795.0,1734.0,1949.0,1996.0,1948.0
7570,자본총계(비지배),,100.0,161.0,177.0,190.0
7570,자본금,459.0,459.0,487.0,487.0,487.0
7570,영업활동현금흐름,-30.0,185.0,218.0,270.0,228.0
7570,투자활동현금흐름,-199.0,-204.0,-219.0,-107.0,-58.0
7570,재무활동현금흐름,203.0,112.0,-51.0,-123.0,-58.0
7570,CAPEX,65.0,139.0,77.0,27.0,38.0
7570,FCF,-95.0,46.0,141.0,243.0,190.0
7570,이자발생부채,1715.0,1910.0,1641.0,1550.0,1544.0
7570,영업이익률,3.2,2.95,8.33,8.86,8.85
7570,순이익률,2.36,-2.67,4.46,4.57,2.13
7570,ROE(%),1.93,,1.96,2.99,-0.47
7570,ROA(%),0.9,,1.93,2.77,1.32
7570,부채비율,119.53,134.83,104.56,98.41,105.39
7570,자본유보율,177.95,162.82,192.89,204.1,197.62
7570,EPS(원),190.0,-598.0,189.0,303.0,-48.0
7570,PER(배),136.83,-56.8,259.28,137.46,-806.73
7570,BPS(원),10280.0,9934.0,10474.0,10727.0,10469.0
7570,PBR(배),2.53,3.42,4.68,3.88,3.68
7570,현금DPS(원),100.0,0.0,0.0,100.0,
7570,현금배당수익률,0.38,0.0,0.0,0.24,
7570,현금배당성향(%),50.41,0.0,0.0,31.7,0.0
,발행주식수(보통주),17895256.0,17895256.0,19045984.0,19045984.0,19045984.0
81000,매출액,877.0,909.0,1096.0,1084.0,1237.0
81000,영업이익,69.0,77.0,142.0,64.0,115.0
81000,영업이익(발표기준),69.0,77.0,142.0,64.0,115.0
81000,세전계속사업이익,44.0,67.0,132.0,59.0,98.0
81000,당기순이익,33.0,38.0,108.0,47.0,74.0
81000,  당기순이익(지배),33.0,38.0,108.0,47.0,76.0
81000,  당기순이익(비지배),,,,,-2.0
81000,자산총계,1338.0,1390.0,1410.0,1465.0,1569.0
81000,부채총계,642.0,687.0,604.0,617.0,589.0
81000,자본총계,696.0,702.0,807.0,848.0,981.0
81000,  자본총계(지배),696.0,702.0,807.0,848.0,966.0
81000,자본총계(비지배),,,,,14.0
81000,자본금,113.0,113.0,113.0,113.0,113.0
81000,영업활동현금흐름,102.0,123.0,88.0,118.0,146.0
81000,투자활동현금흐름,-19.0,-49.0,-42.0,-35.0,-242.0
81000,재무활동현금흐름,-27.0,-35.0,-87.0,-1.0,-26.0
81000,CAPEX,27.0,53.0,39.0,39.0,103.0
81000,FCF,75.0,71.0,48.0,78.0,43.0
81000,이자발생부채,404.0,355.0,273.0,287.0,215.0
81000,영업이익률,7.9,8.43,13.0,5.9,9.29
81000,순이익률,3.79,4.21,9.81,4.3,5.95
81000,ROE(%),4.82,5.47,14.25,5.63,8.37
81000,ROA(%),2.48,2.8,7.68,3.24,4.85
81000,부채비율,92.17,97.86,74.84,72.71,60.04
81000,자본유보율,690.96,696.33,787.8,824.85,932.51
81000,EPS(원),295.0,339.0,953.0,413.0,673.0
81000,PER(배),24.68,22.04,9.0,21.57,30.44
81000,BPS(원),6177.0,6231.0,7155.0,7523.0,8571.0
81000,PBR(배),1.18,1.2,1.2,1.18,2.39
81000,현금DPS(원),100.0,100.0,150.0,100.0,250.0
81000,현금배당수익률,1.38,1.34,1.75,1.12,1.22
81000,현금배당성향(%),33.93,29.49,15.73,24.2,37.1
,발행주식수(보통주),11277975.0,11277975.0,11277975.0,11277975.0,11277975.0
20760,매출액,6591.0,4542.0,3122.0,1688.0,2513.0
20760,영업이익,599.0,227.0,-131.0,-298.0,197.0
20760,영업이익(발표기준),599.0,227.0,-131.0,-298.0,197.0
20760,세전계속사업이익,612.0,177.0,-256.0,-647.0,172.0
20760,당기순이익,481.0,140.0,-236.0,-667.0,176.0
20760,  당기순이익(지배),481.0,140.0,-236.0,-667.0,176.0
20760,  당기순이익(비지배),,,,,
20760,자산총계,2502.0,2541.0,2213.0,1539.0,1675.0
20760,부채총계,998.0,958.0,907.0,901.0,849.0
20760,자본총계,1504.0,1583.0,1307.0,638.0,827.0
20760,  자본총계(지배),1504.0,1583.0,1307.0,638.0,827.0
20760,자본총계(비지배),,,,,
20760,자본금,142.0,142.0,142.0,142.0,142.0
20760,영업활동현금흐름,720.0,435.0,212.0,-215.0,366.0
20760,투자활동현금흐름,-696.0,-460.0,-137.0,17.0,-59.0
20760,재무활동현금흐름,-512.0,114.0,29.0,36.0,-110.0
20760,CAPEX,711.0,374.0,195.0,9.0,46.0
20760,FCF,9.0,61.0,17.0,-224.0,320.0
20760,이자발생부채,313.0,476.0,557.0,597.0,485.0
20760,영업이익률,9.08,4.99,-4.2,-17.67,7.85
20760,순이익률,7.3,3.07,-7.55,-39.5,6.99
20760,ROE(%),31.94,9.04,-16.31,-68.57,23.98
20760,ROA(%),18.41,5.54,-9.92,-35.54,10.93
20760,부채비율,66.35,60.49,69.41,141.16,102.65
20760,자본유보율,955.1,1011.34,822.08,351.45,484.47
20760,EPS(원),1703.0,493.0,-833.0,-2355.0,620.0
20760,PER(배),9.16,13.84,-6.56,-2.2,12.41
20760,BPS(원),5323.0,5603.0,4625.0,2259.0,2926.0
20760,PBR(배),2.93,1.22,1.18,2.3,2.63
20760,현금DPS(원),200.0,100.0,0.0,0.0,100.0
20760,현금배당수익률,1.28,1.47,0.0,0.0,1.3
20760,현금배당성향(%),11.74,20.24,0.0,0.0,16.08
,발행주식수(보통주),28314440.0,28314440.0,28314440.0,28314440.0,28314440.0
20150,매출액,3500.0,4148.0,3934.0,3990.0,4540.0
20150,영업이익,-148.0,-286.0,144.0,290.0,495.0
20150,영업이익(발표기준),-148.0,-286.0,-308.0,290.0,495.0
20150,세전계속사업이익,6.0,135.0,793.0,203.0,416.0
20150,당기순이익,-90.0,-19.0,-633.0,406.0,422.0
20150,  당기순이익(지배),-73.0,34.0,-383.0,393.0,422.0
20150,  당기순이익(비지배),-17.0,-53.0,-249.0,13.0,
20150,자산총계,5808.0,5961.0,4367.0,3908.0,6503.0
20150,부채총계,2954.0,3034.0,2039.0,961.0,1199.0
20150,자본총계,2854.0,2927.0,2328.0,2947.0,5304.0
20150,  자본총계(지배),2690.0,2713.0,2331.0,2864.0,5304.0
20150,자본총계(비지배),165.0,214.0,-2.0,84.0,
20150,자본금,196.0,196.0,196.0,196.0,230.0
20150,영업활동현금흐름,-41.0,-555.0,349.0,729.0,612.0
20150,투자활동현금흐름,-498.0,-195.0,755.0,-503.0,-2195.0
20150,재무활동현금흐름,383.0,905.0,-1049.0,-235.0,1802.0
20150,CAPEX,525.0,221.0,127.0,313.0,177.0
20150,FCF,-566.0,-776.0,221.0,417.0,435.0
20150,이자발생부채,1161.0,1981.0,940.0,132.0,117.0
20150,영업이익률,-4.24,-6.88,3.67,7.27,10.91
20150,순이익률,-2.57,-0.46,-16.08,10.18,9.29
20150,ROE(%),-2.72,1.25,-15.2,15.14,10.33
20150,ROA(%),-1.71,-0.32,-12.25,9.82,8.11
20150,부채비율,103.48,103.66,87.56,32.6,22.6
20150,자본유보율,1243.15,1262.48,1054.46,1255.73,2066.05
20150,EPS(원),-181.0,83.0,-946.0,971.0,1000.0
20150,PER(배),-56.91,82.96,-12.28,13.91,38.3
20150,BPS(원),6642.0,6699.0,5755.0,7071.0,11531.0
20150,PBR(배),1.55,1.03,2.02,1.91,3.32
20150,현금DPS(원),0.0,0.0,0.0,48.0,650.0
20150,현금배당수익률,0.0,0.0,0.0,0.36,1.7
20150,현금배당성향(%),0.0,0.0,0.0,4.99,70.87
,발행주식수(보통주),40494073.0,40494073.0,40494073.0,40494073.0,46000000.0
226320,매출액,524.0,2419.0,3096.0,3261.0,2457.0
226320,영업이익,83.0,991.0,1118.0,909.0,454.0
226320,영업이익(발표기준),83.0,991.0,1118.0,733.0,454.0
226320,세전계속사업이익,86.0,1008.0,1151.0,990.0,488.0
226320,당기순이익,68.0,763.0,837.0,667.0,420.0
226320,  당기순이익(지배),68.0,763.0,837.0,355.0,275.0
226320,  당기순이익(비지배),,,,312.0,145.0
226320,자산총계,258.0,1548.0,3880.0,5394.0,5624.0
226320,부채총계,164.0,745.0,712.0,1312.0,931.0
226320,자본총계,94.0,802.0,3168.0,4081.0,4693.0
226320,  자본총계(지배),94.0,802.0,3168.0,2157.0,4373.0
226320,자본총계(비지배),,,,1924.0,320.0
226320,자본금,40.0,40.0,44.0,46.0,110.0
226320,영업활동현금흐름,138.0,1211.0,693.0,414.0,288.0
226320,투자활동현금흐름,-91.0,-847.0,-1878.0,-138.0,-312.0
226320,재무활동현금흐름,,-60.0,1560.0,-607.0,-131.0
226320,CAPEX,26.0,71.0,56.0,150.0,122.0
226320,FCF,111.0,1141.0,637.0,264.0,166.0
226320,이자발생부채,,,,351.0,401.0
226320,영업이익률,15.84,40.95,36.1,27.87,18.46
226320,순이익률,12.9,31.56,27.03,20.45,17.1
226320,ROE(%),111.89,170.3,,13.34,8.42
226320,ROA(%),37.43,84.53,,14.38,7.63
226320,부채비율,174.33,92.9,22.48,32.16,19.84
226320,자본유보율,135.36,2005.77,7153.09,4515.79,3897.37
226320,EPS(원),422.0,4771.0,5206.0,2033.0,1345.0
226320,PER(배),,,14.7,21.15,33.76
226320,BPS(원),588.0,5014.0,18133.0,12601.0,24821.0
226320,PBR(배),0.0,0.0,4.22,3.41,1.83
226320,현금DPS(원),125.0,452.0,958.0,701.0,600.0
226320,현금배당수익률,,,1.25,1.63,1.32
226320,현금배당성향(%),29.61,9.17,19.99,33.8,38.44
,발행주식수(보통주),16000000.0,16000000.0,17471300.0,17471300.0,21929315.0
33240,매출액,4686.0,3261.0,2673.0,2985.0,4456.0
33240,영업이익,554.0,258.0,242.0,193.0,279.0
33240,영업이익(발표기준),554.0,258.0,242.0,193.0,279.0
33240,세전계속사업이익,575.0,298.0,265.0,197.0,300.0
33240,당기순이익,433.0,225.0,208.0,149.0,249.0
33240,  당기순이익(지배),429.0,220.0,199.0,145.0,237.0
33240,  당기순이익(비지배),4.0,5.0,9.0,5.0,12.0
33240,자산총계,3571.0,3596.0,3993.0,4268.0,4608.0
33240,부채총계,1171.0,1002.0,1244.0,1421.0,1772.0
33240,자본총계,2400.0,2594.0,2749.0,2847.0,2836.0
33240,  자본총계(지배),2306.0,2493.0,2653.0,2747.0,2836.0
33240,자본총계(비지배),94.0,101.0,96.0,100.0,0.0
33240,자본금,90.0,90.0,90.0,90.0,90.0
33240,영업활동현금흐름,508.0,434.0,495.0,504.0,384.0
33240,투자활동현금흐름,-232.0,-422.0,-361.0,-568.0,-790.0
33240,재무활동현금흐름,-64.0,-31.0,-96.0,54.0,552.0
33240,CAPEX,358.0,203.0,300.0,617.0,768.0
33240,FCF,150.0,231.0,196.0,-114.0,-384.0
33240,이자발생부채,293.0,383.0,368.0,496.0,1138.0
33240,영업이익률,11.83,7.9,9.05,6.48,6.26
33240,순이익률,9.25,6.9,7.78,5.0,5.59
33240,ROE(%),20.31,9.15,7.72,5.36,8.48
33240,ROA(%),12.92,6.28,5.48,3.61,5.61
33240,부채비율,48.77,38.65,45.24,49.92,62.46
33240,자본유보율,2601.89,2799.31,2931.64,3043.5,3190.93
33240,EPS(원),2401.0,1226.0,1110.0,808.0,1322.0
33240,PER(배),8.66,10.07,13.74,21.1,20.16
33240,BPS(원),14000.0,15135.0,16108.0,16325.0,16853.0
33240,PBR(배),1.49,0.82,0.95,1.04,1.58
33240,현금DPS(원),350.0,400.0,400.0,400.0,450.0
33240,현금배당수익률,1.68,3.24,2.62,2.35,1.69
33240,현금배당성향(%),13.42,30.01,33.16,46.55,32.0
,발행주식수(보통주),17900000.0,17900000.0,17900000.0,17900000.0,17900000.0
174880,매출액,1057.0,1090.0,2025.0,1012.0,886.0
174880,영업이익,70.0,-70.0,261.0,51.0,28.0
174880,영업이익(발표기준),70.0,-70.0,261.0,51.0,28.0
174880,세전계속사업이익,60.0,-62.0,251.0,38.0,-22.0
174880,당기순이익,50.0,-59.0,214.0,33.0,-31.0
174880,  당기순이익(지배),50.0,-59.0,214.0,33.0,-31.0
174880,  당기순이익(비지배),,,,,
174880,자산총계,566.0,843.0,812.0,1002.0,892.0
174880,부채총계,342.0,656.0,412.0,373.0,326.0
174880,자본총계,224.0,187.0,401.0,629.0,566.0
174880,  자본총계(지배),224.0,187.0,401.0,629.0,566.0
174880,자본총계(비지배),,,,,
174880,자본금,2.0,24.0,24.0,30.0,30.0
174880,영업활동현금흐름,54.0,-156.0,356.0,89.0,71.0
174880,투자활동현금흐름,-100.0,-165.0,-85.0,-141.0,-75.0
174880,재무활동현금흐름,142.0,239.0,-242.0,201.0,-55.0
174880,CAPEX,57.0,162.0,116.0,146.0,77.0
174880,FCF,-3.0,-318.0,240.0,-57.0,-6.0
174880,이자발생부채,235.0,474.0,237.0,249.0,184.0
174880,영업이익률,6.59,-6.4,12.88,5.04,3.19
174880,순이익률,4.72,-5.4,10.56,3.27,-3.54
174880,ROE(%),28.68,-28.69,72.81,6.43,-5.24
174880,ROA(%),10.38,-8.36,25.84,3.65,-3.31
174880,부채비율,152.8,351.56,102.72,59.18,57.6
174880,자본유보율,9238.0,603.78,1494.63,1966.83,1848.53
174880,EPS(원),1244.0,-1229.0,4454.0,614.0,-519.0
174880,PER(배),,,,14.85,-14.73
174880,BPS(원),4865.0,3888.0,8347.0,10670.0,9814.0
174880,PBR(배),0.0,0.0,0.0,0.85,0.78
174880,현금DPS(원),0.0,0.0,50.0,200.0,
174880,현금배당수익률,,,,2.19,
174880,현금배당성향(%),0.0,0.0,1.12,13.29,0.0
,발행주식수(보통주),4600000.0,4800000.0,4800000.0,6045000.0,6045000.0
22220,매출액,856.0,486.0,519.0,693.0,782.0
22220,영업이익,-13.0,-39.0,22.0,67.0,115.0
22220,영업이익(발표기준),-13.0,-51.0,22.0,67.0,115.0
22220,세전계속사업이익,-73.0,-99.0,-5.0,43.0,118.0
22220,당기순이익,-92.0,-137.0,-19.0,56.0,95.0
22220,  당기순이익(지배),-92.0,-137.0,-19.0,56.0,95.0
22220,  당기순이익(비지배),,0.0,0.0,0.0,
22220,자산총계,1086.0,881.0,897.0,820.0,774.0
22220,부채총계,762.0,363.0,401.0,271.0,135.0
22220,자본총계,324.0,517.0,496.0,549.0,639.0
22220,  자본총계(지배),324.0,517.0,496.0,549.0,639.0
22220,자본총계(비지배),0.0,0.0,0.0,0.0,0.0
22220,자본금,146.0,259.0,259.0,259.0,259.0
22220,영업활동현금흐름,-36.0,-21.0,36.0,85.0,105.0
22220,투자활동현금흐름,-3.0,6.0,-94.0,46.0,33.0
22220,재무활동현금흐름,30.0,7.0,57.0,-129.0,-131.0
22220,CAPEX,10.0,13.0,114.0,5.0,28.0
22220,FCF,-46.0,-35.0,-78.0,81.0,77.0
22220,이자발생부채,538.0,216.0,273.0,144.0,13.0
22220,영업이익률,-1.48,-8.0,4.23,9.74,14.67
22220,순이익률,-10.8,-28.27,-3.63,8.05,12.18
22220,ROE(%),-23.32,-32.65,-3.71,10.68,16.04
