label_all,category,cb_all,title1,date,news,urls
4787,비리의혹,금호타이어,내달 '법정관리' 눈앞…금호타이어 3거래일째 약세,2018-03-29,"【서울=뉴시스】장서우 기자 = 금호타이어(073240)가 다음달 초 법정관리(회생절차)를 신청할 가능성이 제기되자 29일 장 초반 약세다.이날 오전 9시39분 현재 금호타이어는 유가증권시장에서 전 거래일(4050원)보다 2.84%(115원) 내린 3935원에 거래되며 3거래일째 내림세를 이어가고 있다.지난 28일 금호타이어 일반직 대표단은 오는 30일까지 노사 합의가 도출되지 않을 경우 다음달 초 법정관리를 신청하는 등 경영 정상화 방안에 나설 예정이라고 밝혔다. 노조는 산업은행(채권단)의 중국 더블스타 매각 승인에 반발하며 오는 30일 3차 총파업을 예고한 상태다.같은날 이동걸 산은 회장은 금호타이어의 부도 처리는 청와대도 막을 수 없다며 중국 더블스타 매각에 대한 노동조합의 동의를 촉구하는 취지의 발언을 했다. 산은은 지난 16일 금호타이어 제6차 채권금융기관협의회를 열고 안건 결의 결과 100% 전원 동의로 더블스타로부터 투자유치 조건(해외 매각)을 승인한 바 있다.금호타이어는 다음달 2일 어음 270억원, 5일 회사채 400억원의 만기가 도래하며 이를 막지 못하면 부도처리 된다.suwu",https://finance.naver.com/news/market_special_read.nhn?article_id=0008514037&office_id=003&type=title&keyword=
4797,기타,레드로버,"레드로버, 최대주주 변경 무산 소식에 '급락'",2018-03-29," 애니메이션 영화·비디오물 제작업체 레드로버가 최대주주 변경이 무산됐다는 소식에 장 초반 급락세다.  29일 오전 9시 30분 현재 코스닥시장에서 레드로버는 전날보다 12.08%(465원) 떨어진 3385원에 거래되고 있다.  이날 개장 전 레드로버는 최대주주인 수닝 유니버설 미디어(Suning Universal Media Co., Ltd)와 에이치에스디앤씨가 맺은 최대주주 변경을 수반하는 주식 양수도 계약이 대금 미지급으로 해지됐다고 공시했다.   bhoon",https://finance.naver.com/news/market_special_read.nhn?article_id=0003991490&office_id=014&type=title&keyword=
4801,비리의혹,금호타이어,"금호타이어, 법정관리 불안감에 사흘째 하락세",2018-03-29," 금호타이어가 법정관리 위기감에 사흘째 내림세를 보이고 있다.  29일 오전 9시 22분 현재 유가증권시장에서 금호타이어는 전 거래일 대비 2.72% 내린 3940원에 거래되고 있다.  지난 22일 5150원의 종가를 기록했던 금호타이어는 일주일 사이 3000원선으로 밀려났다.  이동걸 KDB산업은행 회장은 28일 긴급 기자간담회를 열고 ""금호타이어 노조가 30일까지 해외(더블스타로의) 매각에 동의하지 않으면 금호타이어는 법정관리를 위한 기계적인 절차에 들어갈 것""이라고 밝혔다.  채권단이 제시한 자구안 제출 마감기한은 이달 30일이다.  금호타이어는 다음달 2일 만기도래하는 기업어음 270억원, 5일 회사채 400억원을 상환해야 하지만 현재 상환이 어려운 상황이다.  이런 가운데 금호타이어 노조는 오는 30일 더블스타로의 경영권 매각을 반대하며 총파업에 돌입한다고 밝혔다.   khj91",https://finance.naver.com/news/market_special_read.nhn?article_id=0003991480&office_id=014&type=title&keyword=
4803,비리의혹,금호타이어,"금호타이어, 법정관리 위기에 약세",2018-03-29,"(서울=연합뉴스) 임은진 기자 = 해외매각을 두고 채권단과 노조가 대립 중인 금호타이어가 법정관리 위기에 처하면서 29일 장 초반 약세다.    금호타이어는 이날 오전 9시 18분 현재 유가증권시장에서 전 거래일보다 4.20% 하락한 3천880원에 거래되고 있다.    금호타이어 노조는 오는 30일 오후 광주 공장에서 조합원 3천여 명이 모인 가운데 채권단의 해외매각 방침에 반대하는 3차 총파업을 벌일 예정이다.    반면 주채권은행인 산업은행의 이동걸 회장은 금호타이어의 자율협약이 종료하는 30일 이후 법률적 절차가 진행할 수도 있다며 지난 28일 '데드라인'을 강조했다.    이 회장은 ""다음 달 2일 수백억원 어음이 돌아오면 금호타이어는 부도처리 될 수밖에 없고 그 순간 정리절차에 들어갈 수밖에 없다""며 ""감사인 보고서도 감사의견 거절이 나와 거래소에서 상장폐지 절차에 들어갈 것""이라고 밝혔다.    engine",https://finance.naver.com/news/market_special_read.nhn?article_id=0009989959&office_id=001&type=title&keyword=
4804,비리의혹,금호타이어,"금호타이어, 법정관리 우려에 6%대 하락세",2018-03-29,"금호타이어가 법정관리 위기 속에 6% 넘게 하락하고 있다.금호타이어는 29일 오전 9시 7분 현재 전 거래일 대비 6.67%(270원) 떨어진 3780원에 거래되고 있다. 지난 27일부터 3거래일 연속으로 추락하는 모습이다.금호타이어는 타이어뱅크의 인수 제안 이후 소폭 반등한 바 있다. 그러나 이동걸 산업은행 회장이 자금조달의 현실성이 없다며 거부한 이후 주가는 다시 내리막길을 걷고 있다.이 회장은 전날 ""현 시점에서 제3의 기업 인수 제안은 무의미하다""며 ""더블스타 자본유치가 무산되면 법정관리로 가는 기계적 절차만 남는다""고 우려했다.현재 금호타이어는 노조의 반대로 더블스타 매각이 지연되고 있다. 자본유치가 무산될 경우, 금호타이어는 다음달 2일 270억원의 어음이 부도처리 될 가능성이 높다.[디지털뉴스국 이가희 기자]",https://finance.naver.com/news/market_special_read.nhn?article_id=0004123894&office_id=009&type=title&keyword=
4806,기타,레드로버,"레드로버, 최대주주 주식 양수도 계약 해지 소식에 급락",2018-03-29,"레드로버가 최대주주의 주식 양수도 계약이 해지됐다는 소식에 급락세다.29일 오저 9시 9분 현재 레드로버는 전일 대비 590원(15.32%) 내린 3260원에 거래되고 있다. 이날 레드로버는 최대주주인 수닝 유니버설 미디어(Suning Universal Media Co., Ltd)와 에이치에스디앤씨가 맺은 최대주주 변경을 수반하는 주식 양수도 계약이 대금 미지급으로 해지됐다고 공시했다.[디지털뉴스국 고득관 기자]",https://finance.naver.com/news/market_special_read.nhn?article_id=0004123893&office_id=009&type=title&keyword=
4812,기타,레드로버,"레드로버, 최대주주 변경 무산 소식에 급락",2018-03-29,"(서울=연합뉴스) 유현민 기자 = 애니메이션 영화·비디오물 제작업체 레드로버가 최대주주 변경이 무산됐다는 소식에 29일 장 초반 급락세를 보이고 있다.    이날 오전 9시 18분 현재 코스닥시장에서 레드로버는 전날보다 13.90% 떨어진 3천315원에 거래됐다.     레드로버는 최대주주인 수닝 유니버설 미디어(Suning Universal Media Co., Ltd)와 에이치에스디앤씨가 맺은 최대주주 변경을 수반하는 주식 양수도 계약이 대금 미지급으로 해지됐다고 이날 개장 전 공시했다.     hyunmin623",https://finance.naver.com/news/market_special_read.nhn?article_id=0009989935&office_id=001&type=title&keyword=
4814,비리의혹,금호타이어,"금호타이어, 법정관리 데드라인 남기고 하락세",2018-03-29,[이데일리 이명철 기자] 중국 더블스타로의 매각 추진 중 노사 협의 지연 등으로 논란을 겪는 금호타이어(073240)가 법정관리 시한을 얼마 남겨두지 않고 하락세를 이어가고 있다.29일 오전 9시 17분 현재 금호타이어 주가는 전일대비 6.05% 내린 3805원을 기록 중이다. 전날 15% 이상 떨어지는 등 3거래일간 하락세다. 오는 30일 자율협약이 종료되는데 정부가 이후 지원에 대해 사실상 불가 방침을 내세우면서 우려감이 확대되는 것으로 풀이된다.이동걸 산업은행 회장은 지난 28일 자율협약 종료일과 관련해 “더 미룰 수 없다”며 “다음주 월요일(4월 2일) 수백억원 어음이 돌아오면 부도처리 될 수밖에 없고 그 순간 정리절차에 들어갈 수밖에 없다”고 밝혔다. 그는 또 “감사인 보고서도 감사의견 거절이 나와 거래소에서 상장폐지 절차에 들어갈 것”이라고 전했다.한편 산은은 30일 채권단 자율협약 종료 전까지 전직원 대상으로 더블스타 투자유치 찬반투표를 실시할 것을 요청하고 있다. 더블스타로의 경영권 매각을 반대하고 있는 노조는 30일 총파업을 예고했다.이명철 (twomc,https://finance.naver.com/news/market_special_read.nhn?article_id=0004066724&office_id=018&type=title&keyword=
4821,기타,레드로버,"레드로버, 최대주주 지분매도 계약 해지에 약세",2018-03-29,"[이데일리 최정희 기자] 레드로버(060300) 주가가 15%대 하락하고 있다. 29일 마켓포인트에 따르면 레드로버는 이날 오전 9시 10분 현재 전 거래일보다 15.19% 하락한 3265원에 거래되고 있다. 레드로버는 이날 개장 전 최대주주 Suning Universal Media Co., Ltd가 보유 주식 500만주를 에이치에스디앤씨에게 양도하는 계약을 체결했으나 이를 취소하게 됐다고 공시했다.최정희 (jhid0201",https://finance.naver.com/news/market_special_read.nhn?article_id=0004066711&office_id=018&type=title&keyword=
4826,기타,현대글로비스,지배구조 개편안 피해? 현대모비스 ‘하락세’,2018-03-29,[이데일리 이명철 기자] 현대모비스(012330)가 현대차(005380)그룹 지배구조 개편 시 주가 측면에서 불리할 수 있다는 지적에 하락세를 나타내고 있다.29일 오전 9시 9분 현재 현대모비스 주가는 전일대비 3.63% 내린 25만2000원을 기록 중이다. 사업 분할과 신설법인의 현대글로비스(086280)와 합병 등이 불리해 주주총회에서 부결될 가능성도 있다는 분석이 영향을 미치는 것으로 풀이된다.이재일 유진투자증권 연구원은 “현대차그룹 계획대로 현대모비스를 분할·합병했을 때 시가총액은 30조원으로 추산되는데 이는 분할 전 예상 시총(37조3000억원)보다 적정 가치가 오히려 18.4% 하락한 것”이라며 “불리한 분할 조건으로 주주총회 의결에 난항을 겪을 수 있어 보수적인 관점에서 접근할 필요가 있다”고 진단했다.한편 현대차그룹은 지난 28일 현대모비스를 분할해 신설법인을 현대글로비스와 합병하는 지배구조 개편안을 발표했다.이명철 (twomc,https://finance.naver.com/news/market_special_read.nhn?article_id=0004066703&office_id=018&type=title&keyword=
4826,기타,현대모비스,지배구조 개편안 피해? 현대모비스 ‘하락세’,2018-03-29,[이데일리 이명철 기자] 현대모비스(012330)가 현대차(005380)그룹 지배구조 개편 시 주가 측면에서 불리할 수 있다는 지적에 하락세를 나타내고 있다.29일 오전 9시 9분 현재 현대모비스 주가는 전일대비 3.63% 내린 25만2000원을 기록 중이다. 사업 분할과 신설법인의 현대글로비스(086280)와 합병 등이 불리해 주주총회에서 부결될 가능성도 있다는 분석이 영향을 미치는 것으로 풀이된다.이재일 유진투자증권 연구원은 “현대차그룹 계획대로 현대모비스를 분할·합병했을 때 시가총액은 30조원으로 추산되는데 이는 분할 전 예상 시총(37조3000억원)보다 적정 가치가 오히려 18.4% 하락한 것”이라며 “불리한 분할 조건으로 주주총회 의결에 난항을 겪을 수 있어 보수적인 관점에서 접근할 필요가 있다”고 진단했다.한편 현대차그룹은 지난 28일 현대모비스를 분할해 신설법인을 현대글로비스와 합병하는 지배구조 개편안을 발표했다.이명철 (twomc,https://finance.naver.com/news/market_special_read.nhn?article_id=0004066703&office_id=018&type=title&keyword=
4826,기타,현대자동차,지배구조 개편안 피해? 현대모비스 ‘하락세’,2018-03-29,[이데일리 이명철 기자] 현대모비스(012330)가 현대차(005380)그룹 지배구조 개편 시 주가 측면에서 불리할 수 있다는 지적에 하락세를 나타내고 있다.29일 오전 9시 9분 현재 현대모비스 주가는 전일대비 3.63% 내린 25만2000원을 기록 중이다. 사업 분할과 신설법인의 현대글로비스(086280)와 합병 등이 불리해 주주총회에서 부결될 가능성도 있다는 분석이 영향을 미치는 것으로 풀이된다.이재일 유진투자증권 연구원은 “현대차그룹 계획대로 현대모비스를 분할·합병했을 때 시가총액은 30조원으로 추산되는데 이는 분할 전 예상 시총(37조3000억원)보다 적정 가치가 오히려 18.4% 하락한 것”이라며 “불리한 분할 조건으로 주주총회 의결에 난항을 겪을 수 있어 보수적인 관점에서 접근할 필요가 있다”고 진단했다.한편 현대차그룹은 지난 28일 현대모비스를 분할해 신설법인을 현대글로비스와 합병하는 지배구조 개편안을 발표했다.이명철 (twomc,https://finance.naver.com/news/market_special_read.nhn?article_id=0004066703&office_id=018&type=title&keyword=
4828,비리의혹,금호타이어,금호타이어 법정관리 위기 커지며 하락세,2018-03-29,"[머니투데이 이태성 기자] 금호타이어의 법정관리 위기가 커짐에 따라 장 초반 하락세다.29일 오전 9시5분 금호타이어 주식은 전날보다 6.67% 하락한 3780원에 거래 중이다.앞서 금호타이어 채권단은 이달 30일까지 자구안을 제출하라고 요구했다. 그러나 금호타이어 노조는 채권단이 제시한 자구안 제출 마감기한인 30일 총파업에 돌입한다고 밝혔다.이동걸 산업은행 회장은 전날 “타이어뱅크는 자금 조달이나 중국 공장 정상화 추진이 불가능하다고 본다”며 “채권단과 접촉하지도 않았고 현실성도 낮아 의미를 두지 않는다”고 밝혔다. 미국 투자업체 S2C캐피탈의 금호타이어 인수 제안에 대해서도 ""현실성 없다""는 입장을 내놨다",https://finance.naver.com/news/market_special_read.nhn?article_id=0004030162&office_id=008&type=title&keyword=
483,대규모매도,웅진에너지,한화케미칼의 지분 처분 소식에…웅진에너지↓,2018-06-21,[이데일리 이명철 기자] 한화케미칼이 보유주식을 전량 처분한다는 소식에 웅진에너지(103130)가 급락세다.21일 오전 9시 25분 현재 웅진에너지 주가는 전일대비 15.16% 내린 4225원을 기록 중이다. 대량 매물 출회 우려가 수급에 부담으로 작용한 양상이다.한화케미칼(009830)은 이날 장 시작 전 투자금 회수 목적으로 웅진에너지 보유주식 200만주를 84억7000만원에 전량 처분키로 했다고 공시했다. 웅진에너지 발행주식수는 약 2970만주로 이번 처분 물량은 6.7% 가량이다. 한화케미칼은 지난해 3월 웅진에너지 주식 200만주를 100억원에 취득한 바 있다. 매도 금액을 감안하면 손해를 본 셈이다.이명철 (twomc,https://finance.naver.com/news/market_special_read.nhn?article_id=0004130920&office_id=018&type=title&keyword=
483,대규모매도,한화케미칼,한화케미칼의 지분 처분 소식에…웅진에너지↓,2018-06-21,[이데일리 이명철 기자] 한화케미칼이 보유주식을 전량 처분한다는 소식에 웅진에너지(103130)가 급락세다.21일 오전 9시 25분 현재 웅진에너지 주가는 전일대비 15.16% 내린 4225원을 기록 중이다. 대량 매물 출회 우려가 수급에 부담으로 작용한 양상이다.한화케미칼(009830)은 이날 장 시작 전 투자금 회수 목적으로 웅진에너지 보유주식 200만주를 84억7000만원에 전량 처분키로 했다고 공시했다. 웅진에너지 발행주식수는 약 2970만주로 이번 처분 물량은 6.7% 가량이다. 한화케미칼은 지난해 3월 웅진에너지 주식 200만주를 100억원에 취득한 바 있다. 매도 금액을 감안하면 손해를 본 셈이다.이명철 (twomc,https://finance.naver.com/news/market_special_read.nhn?article_id=0004130920&office_id=018&type=title&keyword=
4838,실적부진,LG디스플레이,"""LG디스플레이, 6년 만에 영업손실 기록 예상""…목표가↓",2018-03-29,"
[그래프 제공 = 유진투자증권] 유진투자증권은 29일 LG디스플레이에 대해 6년 만에 영업적자를 기록할 전망이라면서 목표주가를 기존 3만6000원에서 3만원으로 낮췄다. 투자의견은 '중립(Hold)'을 유지했다.1분기 실적 추정치로는 매출 5조8000억원, 영업손실 1000억원을 제시했다. 매출은 전년 대비 17.6%, 전분기 대비 18.4% 각각 줄어들 것으로 내다봤다. 이승우 연구원은 ""LCD TV의 경우 패널 수요 부진으로 가격 하락이 예상보다 길고 깊다""면서 ""BOE를 필두로 한 중국 패널 업체들의 양산 일정을 고려하면 TV 패널 수급 개선이 만만치 않아 보인다""고 말했다.그는 이어 ""OLED TV 패널은 주문량 증가에도 한정적인 캐파(CAPA)로 인해 계획된 물량 이상의 수요에 대응하기 불가능했다""면서 ""돌파구는 OLED 생산 캐파 확대인데 캐시 카우(Cash Cow)였던 LCD의 상황이 심상치 않게 흘러가고 있어 부담""이라고 분석했다.이 연구원은 또 ""중소형 OLED는 매출 증가가 뒷받침되지 못한 가운데 E5 가동에 따른 감가상각비 부담이 더해졌다""고 설명했다.[디지털뉴스국 박진형 기자]",https://finance.naver.com/news/market_special_read.nhn?article_id=0004123854&office_id=009&type=title&keyword=
4871,기타,현대글로비스,"현대글로비스, 모비스 지주사 전환설에 `약세`",2018-03-28,[이데일리 이후섭 기자] 현대글로비스(086280)가 약세다. 현대모비스(012330)가 지주사로 전환하기로 했다는 언론 보도에 영향을 받은 것으로 보인다.28일 오전 11시8분 현재 현대글로비스는 전날대비 9000원(5.71%) 내린 14만8500원에 거래되고 있다. 반면 현대모비스는 1.02% 상승세를 기록하고 있다.이날 현대모비스가 오전 이사회를 열고 인적분할 후 지주사로 전환하는 지배구조 개선안을 의결했다고 한 매체가 보도했다. 그간 증권가에서는 올해 현대차그룹의 지배구조 개편이 임박한 것으로 전망하는 가운데 지배구조 개편 관련 여러 시나리오가 제기됐다. 정의선 부회장이 23.3%의 지분을 보유하고 있는 현대글로비스 중심의 개편도 유력한 방안으로 제시됐다. KB증권은 현대글로비스가 반조립제품(CKD) 사업부를 매각하고 해당 매각대금을 활용해 기아차가 보유한 현대모비스 지분을 인수하는 시나리오를 예상했다.현대글로비스 주가는 지배구조 개편 수혜 기대감에 이달 10% 넘게 오르며 16만원을 넘어서기도 했으나 이날 하락전환하며 15만원 밑으로 밀려났다.다만 현대차그룹은 지배구조 개편 관련 정해진게 없다는 입장이다. 현대차 관계자는 “현대모비스는 이날 지배구조 개선안을 의결한 바 없다”고 강조했다.이후섭 (dlgntjq,https://finance.naver.com/news/market_special_read.nhn?article_id=0004065945&office_id=018&type=title&keyword=
4871,기타,현대모비스,"현대글로비스, 모비스 지주사 전환설에 `약세`",2018-03-28,[이데일리 이후섭 기자] 현대글로비스(086280)가 약세다. 현대모비스(012330)가 지주사로 전환하기로 했다는 언론 보도에 영향을 받은 것으로 보인다.28일 오전 11시8분 현재 현대글로비스는 전날대비 9000원(5.71%) 내린 14만8500원에 거래되고 있다. 반면 현대모비스는 1.02% 상승세를 기록하고 있다.이날 현대모비스가 오전 이사회를 열고 인적분할 후 지주사로 전환하는 지배구조 개선안을 의결했다고 한 매체가 보도했다. 그간 증권가에서는 올해 현대차그룹의 지배구조 개편이 임박한 것으로 전망하는 가운데 지배구조 개편 관련 여러 시나리오가 제기됐다. 정의선 부회장이 23.3%의 지분을 보유하고 있는 현대글로비스 중심의 개편도 유력한 방안으로 제시됐다. KB증권은 현대글로비스가 반조립제품(CKD) 사업부를 매각하고 해당 매각대금을 활용해 기아차가 보유한 현대모비스 지분을 인수하는 시나리오를 예상했다.현대글로비스 주가는 지배구조 개편 수혜 기대감에 이달 10% 넘게 오르며 16만원을 넘어서기도 했으나 이날 하락전환하며 15만원 밑으로 밀려났다.다만 현대차그룹은 지배구조 개편 관련 정해진게 없다는 입장이다. 현대차 관계자는 “현대모비스는 이날 지배구조 개선안을 의결한 바 없다”고 강조했다.이후섭 (dlgntjq,https://finance.naver.com/news/market_special_read.nhn?article_id=0004065945&office_id=018&type=title&keyword=
4873,대규모매도,셀트리온,"셀트리온, 6일째 하락",2018-03-28,"[아시아경제 박나영 기자]셀트리온이 급락세다.28일 오전 10시55분 현재 셀트리온은 전 거래일 대비 4.38%(1만3000원) 오른 28만3500원에 거래 중이다. 6거래일째 이어지는 하락세다.이 시각 매도창구에 미래대우, 키움, 골드만삭스 등이 이름을 올리고 있다. 지난 20일 이후 연일 순매도세를 보이던 외국인은 이날 오전 9시51분 기준 99억원을 순매수한 것으로 잠정집계됐다. 기관은 8억원을 순매도했다. 셀트리온제약(-2.92%)과 셀트리온헬스케어(-3.01%)도 하락세다.박나영 기자 bohena",https://finance.naver.com/news/market_special_read.nhn?article_id=0004205862&office_id=277&type=title&keyword=
4883,기타,SK하이닉스,"SK하이닉스, 반도체 약세..2거래일 하락",2018-03-28, SK하이닉스가 2거래일 연속 하락하고 있다. 28일 오전 10시19분 현재 코스피에서 SK하이닉스는 전거래일 대비 1.35% 하락한 8만300원에 거래중이다. 미국 정부가 반도체에 대해 중국이 미국에 투자하는것을 제한하겠다는 소식에 약세를 보이고 있는 것으로 풀이 된다.   ahnman,https://finance.naver.com/news/market_special_read.nhn?article_id=0003990705&office_id=014&type=title&keyword=
4884,기타,삼성전자,"미국,中 반도체5G 투자 제한검토에 삼전·SK..이틀째 약세",2018-03-28,"[이데일리 성선화 기자]미국발 악재가 겹치면서 삼성전자(005930)와 SK하이닉스(000660)가 이틀 연속 약세다. 28일 오전 10시 현재 삼성전자는 전일 대비 2.64% 하락한 243만 3000원에 거래되고 있다. SK하이닉스는 전일 대비 1.11% 하락세다. 전날 미국이 테크(기술) 부문 중국 기업들의 대미 투자를 제한하는 방안을 검토 중이라는 소식의 영향으로 보인다. 전날 블룸버그통신은 소식통을 인용해 트럼프 행정부가 국가 긴급 사태에 관한 법률을 채택함으로써 반도체와 5G 무선통신 분야에 대한 중국의 미국 투자를 제한하는 방안을 검토 중이라고 전했다.이와 관련, 미 재무부에서는 반도체와 5G 무선통신 등 분야에서 구체적으로 어떤 중국 기업들의 미국 투자를 제한할지를 선정하기 위한 작업을 진행 중인 것으로 알려졌다.성선화 (jess",https://finance.naver.com/news/market_special_read.nhn?article_id=0004065841&office_id=018&type=title&keyword=
4884,기타,SK하이닉스,"미국,中 반도체5G 투자 제한검토에 삼전·SK..이틀째 약세",2018-03-28,"[이데일리 성선화 기자]미국발 악재가 겹치면서 삼성전자(005930)와 SK하이닉스(000660)가 이틀 연속 약세다. 28일 오전 10시 현재 삼성전자는 전일 대비 2.64% 하락한 243만 3000원에 거래되고 있다. SK하이닉스는 전일 대비 1.11% 하락세다. 전날 미국이 테크(기술) 부문 중국 기업들의 대미 투자를 제한하는 방안을 검토 중이라는 소식의 영향으로 보인다. 전날 블룸버그통신은 소식통을 인용해 트럼프 행정부가 국가 긴급 사태에 관한 법률을 채택함으로써 반도체와 5G 무선통신 분야에 대한 중국의 미국 투자를 제한하는 방안을 검토 중이라고 전했다.이와 관련, 미 재무부에서는 반도체와 5G 무선통신 등 분야에서 구체적으로 어떤 중국 기업들의 미국 투자를 제한할지를 선정하기 위한 작업을 진행 중인 것으로 알려졌다.성선화 (jess",https://finance.naver.com/news/market_special_read.nhn?article_id=0004065841&office_id=018&type=title&keyword=
4885,기타,신라젠,"신라젠, 2거래일 연속 하락..10만원대 위협",2018-03-28, 신라젠이 2거래일 연속 하락하면서 10만원대를 위협받고 있다.  28일 오전 10시6분 현재 신라젠은 전 거래일 대비 3.45% 하락한 10만600원에 거래중이다. 전일에도 4.23% 하락마감한바 있다. 신라젠은 지난 2월26일 이후 줄곧 10만원대를 유지해 왔다.   ahnman,https://finance.naver.com/news/market_special_read.nhn?article_id=0003990684&office_id=014&type=title&keyword=
49,유상증자,제이콘텐트리,"제이콘텐트리, 대규모 유상증자 결정에 하락",2018-07-02,"(서울=연합뉴스) 임은진 기자 = 제이콘텐트리가 대규모 유상증자 결정 소식에 2일 장 초반 하락세다.    제이콘텐트리는 이날 오전 9시 1분 현재 코스닥시장에서 전 거래일보다 7.41% 하락한 6천500원에 거래 중이다.    제이콘텐트리는 운영자금 1천617억원을 조달하기 위해 주주배정 후 실권주 일반공모 방식의 유상증자를 결정했다고 지난달 29일 공시했다.    김회재 대신증권 연구원은 ""제이콘텐트리는 모집 금액의 61%인 992억원을 드라마 사업에 투자하기로 했다""며 ""드라마 사업 확대는 매우 적절한 시점에 내려진 결정""이라고 진단했다.    다만 ""이번 유상증자 결정으로 12개월 선행 주당순이익(EPS)은 10% 하향한다""며 목표주가를 9천원에서 8천200원으로 내렸다.     engine",https://finance.naver.com/news/market_special_read.nhn?article_id=0010184165&office_id=001&type=title&keyword=
4908,기타,한솔홀딩스,"한솔홀딩스, 계열사 상폐사유 발생으로 3.5%대 하락",2018-03-28,[머니투데이 신아름 기자] 한솔홀딩스가 계열사 한솔인티큐브의 상장폐지사유 발생으로 하락세다.한솔홀딩스는 28일 오전 9시24분 현재 전일 대비 3.51% 하락한 3400원에 거래되고 있다.전날 한솔인티큐브는 장 마감 후 공시를 통해 2017년 재무제표에 대한 외부감사인 감사 결과 '한정' 의견을 받았다고 밝혔다. 이에 따라 한국거래소는 한솔인티큐브에 대해 상장적격성 실질심사 사유가 발생했다며 해당 주권의 매매 거래를 중지했다.,https://finance.naver.com/news/market_special_read.nhn?article_id=0004029440&office_id=008&type=title&keyword=
4909,비리의혹,금호타이어,"금호타이어, 법정관리 불안감에 하락세",2018-03-28," 법정관리 위기를 맞은 금호타이어가 28일 장 초반 내림세를 보이고 있다.  이날 오전 9시 15분 현재 유가증권 시장에서 금호타이어는 전 거래일보다 3.53% 내린 4645원에 거래되고 있다.  채권단이 제시한 자구안 제출 마감기한은 이달 30일이다.  금호타이어는 다음달 2일 만기도래하는 기업어음 270억원, 5일 회사채 400억원을 상환해야 하지만 현재 상환이 어려운 상황이다.  시장에선 금호타이어가 자구안을 내놓지 않으면 법정관리도 배제할 수 없는 상황으로 보고 있다.  이런 가운데 금호타이어 노조는 채권단이 제시한 자구안 제출 마감기한인 30일 총파업에 돌입한다고 밝혔다.   khj91",https://finance.naver.com/news/market_special_read.nhn?article_id=0003990613&office_id=014&type=title&keyword=
4918,기타,나노캠텍,"나노캠텍, 최대주주 변경 소식에 약세",2018-03-28,(서울=연합뉴스) 유현민 기자 = 나노캠텍이 최대주주 변경 소식에 28일 장 초반 약세를 보이고 있다.     이날 오전 9시 12분 현재 코스닥시장에서 나노캠텍은 전날보다 3.94% 내린 5천850원에 거래됐다.     나노캠텍은 최대주주가 클래시컬 레전드 인터내셔널(Classical Legends International Limited)에서 주식회사 제이앤에스파트너로 변경됐다고 전날 장 마감 후 공시했다.     제이앤에스파트너의 지분율은 15.24%다. 지분 인수 목적은 경영권 참여다.     hyunmin623,https://finance.naver.com/news/market_special_read.nhn?article_id=0009986997&office_id=001&type=title&keyword=
493,대규모매도,웅진에너지,"웅진에너지, 대규모 매물 출회 소식에 신저가",2018-06-21," 웅진에너지가 대규모 매물 출회 소식에 21일 장 초반 52주 신저가를 갈아치웠다.  이날 오전 9시 15분 현재 유가증권시장에서 웅진에너지는 전날보다 14.86% 떨어진 4240원에 거래됐다.  장 중 한때는 4220원까지 떨어지며 52주 신저가도 새로 썼다.  한화케미칼이 보유 중인 웅진에너지 주식 전량을 처분하기로 한 데 따른 것으로, 변동성완화장치(정적Ⅵ)도 발동됐다.  한화케미칼은 웅진에너지 주식 200만주를 84억7000만원에 처분하기로 했다고 이날 개장 직전 공시했다.   ggg",https://finance.naver.com/news/market_special_read.nhn?article_id=0004043614&office_id=014&type=title&keyword=
4946,기타,삼성전자,"삼성전자·SK하이닉스, '美-中 반도체 거래 확대' 우려에 약세",2018-03-27,"【서울=뉴시스】김형섭 기자 = 미국과 중국이 무역분쟁 해결을 위한 협상 과정에서 한국산 반도체 대신 미국산 반도체 거래를 늘리는 타협안을 모색하고 있다는 소식이 전해지자 27일 삼성전자(005930)와 SK하이닉스(000660) 주가가 내림세로 마감했다.이날 유가증권시장에서 삼성전자는 전 거래일 대비 0.60%(1만5000원) 떨어진 249만9000원에, 삼성전자우는 0.97%(2만원) 떨어진 203만6000원에 거래를 마쳤다.SK하이닉스도 전 거래일 대비 3.10%(2600원) 떨어진 8만1400원에 마감했다. 미·중 무역분쟁 완화 기대감에 코스피 지수는 전 거래일(2437.08)보다 14.98포인트(0.61%) 오른 2452.06에 마감했지만 정작 시가총액 1·2위 종목들은 약세를 면치 못한 것이다.앞서 지난 25일(현지시간) 월스트리트저널(WSJ)은 지난주 대규모 관세 부과 조치를 발표하며 맞붙었던 미·중이 물밑협상을 시작했으며 미국은 중국 측에 무역 불균형 해소를 위한 구체적인 요구 조건 중의 하나로 미국산 반도체 수입 확대를 요구했다고 보도했다.영국 파이낸셜타임스(FT)도 26일(현지시간) 류허 중국 부총리가 스티브 므누신 미국 재무장관에게 한국과 대만산 반도체 수입을 줄이고 미국산 제품 수입을 늘리는 방안을 제시했다고 보도했다.이같은 보도가 이어지면서 마이크론을 비롯한 미국 반도체 업체들의 주가는 크게 상승한 반면 중국이 미국산 반도체 구입을 늘릴 경우 한국과 대만 등의 반도체 기업들이 피해를 입을 것이란 우려가 제기됐다.ephites",https://finance.naver.com/news/market_special_read.nhn?article_id=0008510339&office_id=003&type=title&keyword=
