"종목코드","cb_all","label_all","category","title1","date","news","urls","label_pred","year","매출액","자산총계","영업이익률","부채비율","EPS","buliding","buildingyear"
255440,"야스",12524,"기타","야스, 코스닥 상장 첫 날 약세…시초가 대비 5%↓",2017-09-29,"[아시아경제 임철영 기자]야스가 상장 첫 날 약세다. 29일 오전 9시18분 현재 야스는 시초가 대비 5.91% 내린 1만9900원에 거래되고 있다. 시초가는 2만1150원으로 공모가 2만3500원를 하회했다. 시초가는 공모가의 90~200%사이에서 결정된다. 야스는 2002년 설립된 OLED 디스플레이 제조 공정에 활용되는 증착장비 제조업체다. 대형 디스플레이 증착장비에 특화된 기술력을 보유하고 있으며 지난해 매출액 830억원, 영업이익 160억원을 기록했다.임철영 기자 cylim","https://finance.naver.com/news/market_special_read.nhn?article_id=0004086681&office_id=277&type=title&keyword=","고점논란",2017,830,811,19.35,64.86,1198,"2002.04.11",2002
260930,"씨티케이코스메틱스",10238,"기타","씨티케이코스메틱스, 상장 첫날 공모가 밑도는 약세",2017-12-07,"[아시아경제 문채석 기자]씨티케이코스메틱스가 상장 첫날 약세다. 공모가를 밑돌고 있다. 7일 오전 9시18분 현재 씨티케이코스메틱스는 시초가 4만9500원보다 6800원(13.74%) 내린 4만2700원에 거래되고 있다. 이는 공모가 5만5000원을 하회하는 수치다.씨티케이코스메틱스는 2001년 화장품 용기 제조업체로 사업을 시작한 뒤 파트너십을 통한 무공장 제조사업을 이어왔다. 주요고객으로 세계 화장품시장 점유율 1위 로레알과 2위 유니레버, 4위 에스티로더 등 상위권 5개 기업이 매출 80% 이상을 책임지고 있다.씨티케이코스메틱스는 지난해 매출액 1338억원, 영업이익 267억원, 당기순이익 233억원을 거뒀다. 문채석 기자 chaeso","https://finance.naver.com/news/market_special_read.nhn?article_id=0004135179&office_id=277&type=title&keyword=","재상장",2017,1339,745,19.95,105.15,3326,"2001.05.08",2001
263540,"샘코",13033,"기타","샘코, 상장 첫날 약세…공모가는 웃돌아",2017-09-15,"샘코가 코스닥 시장 상장 첫날 약세를 보이고 있다.샘코는 이날 오전 9시25분 현재 시초가(1만2200원)보다 200원(1.67%) 내린 1만1800원에 거래되고 있다. 장 중 한때 1만1200원까지 떨어졌다. 다만 이는 공모가인 1만1000원보다는 높은 수준이다.2002년 설립된 샘코는 국내 유일의 항공기 도어시스템 전문기업이다. 지난해 매출과 당기 순이익은 각각 288억원과 20억원이었다.안혜원 한경닷컴 기자 anhw","https://finance.naver.com/news/market_special_read.nhn?article_id=0003823864&office_id=015&type=title&keyword=","재상장",2017,288,364,8.48,80.92,354,"2002.01.08",2002
263600,"덕우전자",13765,"기타","덕우전자, 상장 첫날 약세…공모가 소폭 상회",2017-08-28,"[이데일리 이명철 기자] 스마트폰 카메라 모듈 부품업체 덕우전자(263600)가 코스닥시장 상장 첫날 하락세를 나타내고 있다.28일 오전 9시45분 현재 덕우전자 주가는 시초가대비 3.25% 내린 1만6300원을 기록 중이다. 다만 공모가(1만5500원)보다는 5.2%(800원) 높은 수준이다.앞서 9~10일 기관투자가 수요예측에서 282.7대 1의 경쟁률로 희망가 상단에 공모가를 결정한 바 있다. 17~18일 일반투자자 청약에서는 586.43대 1의 경쟁률을 기록하며 2조2724억원의 증거금이 몰리기도 했다.1992년 설립한 덕우전자는 스마트폰 카메라 모듈에 장착하는 소형 프레스부품인 스티프너와 브라켓을 생산하는 업체다. 해외 글로벌 스마트폰 기업이 고객사다. 자동차 전자식파워스티어링(EPS) 핸들, 차량제동장치(ABS) 모터 핵심부품을 글로벌 톱티어 1차 벤더에도 납품하고 있다.이명철 (twomc","https://finance.naver.com/news/market_special_read.nhn?article_id=0003908496&office_id=018&type=title&keyword=","고점논란",2017,773,615,17.88,55.04,1790,"1992.08.01",1992
263700,"케어랩스",3736,"비리의혹","감사의견 '거절'에 옐로모바일 계열사 줄줄이 '하락'",2018-04-17,"【서울=뉴시스】장서우 기자 = 감사보고서에서 의견 '거절'을 통보받은 옐로모바일의 상장 계열사들이 17일 장 초반 일제히 약세다.이날 오전 9시28분 현재 데일리블록체인(139050)은 코스닥 시장에서 전 거래일(3900원)보다 255원(6.54%) 내린 3645원에 거래되고 있으며 같은 시간 퓨쳐스트림네트웍스(214270)는 전 거래일(3065원)보다 220원(7.18%) 내린 2855원을 가리키고 있다. 지난달 28일 상장한 케어랩스(263700) 역시 전 거래일(1650원)보다 550원(1.09%) 내린 4만9750원에 가격이 형성돼 있다. 전날 옐로모바일은 감사를 맡은 삼일회계법인으로부터 지난해 감사보고서 의견 '거절'을 받았다고 공시했다. 삼일회계법인은 감사보고서에서 내부회계관리제도 운영실태 관련 취약점이 있다고 지적했다. 구체적으로는 ▲재무 인력 관리 및 유지를 위한 통제 환경 미비 ▲지분 거래 및 약정 사항 검토를 위한 통제 활동 미비 ▲특수관계자 거래 관련 특수관계자 범위 파악 미비 등이다.suwu","https://finance.naver.com/news/market_special_read.nhn?article_id=0008547352&office_id=003&type=title&keyword=","비리의혹",2018,393,398,15.9,48.18,1094,"2012.04.10",2012
263750,"펄어비스",5788,"대규모매도","펄어비스, 보호예수 해제 첫날 '하락'",2018-03-14,"펄어비스가 보호예수가 풀린 후 첫 거래일 하락세다. 14일 오전 9시6분 현재 펄어비스는 전날보다 6400원(2.72%) 내린 22만8600원에 거래되고 있다. 이날 펄어비스 총 발행주식 1206만6300주 가운데 28.5%에 해당하는 344만3102주의 보호예수가 해제됐다. 펄어비스 최대주주 등은 이날부터 주식 매도가 가능해졌다. 보호예수 물량 우려로 펄어비스 주가는 전날도 4% 넘게 급락했다. 문지현 미래에셋대우 연구원은 ""보호예수 해제 물량의 일부 출회에 따른 수급 부담이 발생할 수 있다""며 ""다만 펄어비스가 지난달 13일부터 6개월간 200억원 규모의 자사주 매입을 진행하고 있는 점을 고려하면 물량 부담이 일부 완화될 수도 있을 것""이라고 말했다. 박희진 한경닷컴 기자 hotimpact","https://finance.naver.com/news/market_special_read.nhn?article_id=0003906865&office_id=015&type=title&keyword=","대규모매도",2018,524,2966,41.34,7.77,1293,"2010.09.10",2010
263750,"펄어비스",2298,"실적부진","펄어비스, 기대치 밑돈 1Q 실적…2%↓",2018-05-14,"[아시아경제 임철영 기자] 펄어비스가 1분기 부진한 실적에 약세다.14일 오전 9시30분 현재 펄어비스는 전 거래일 대비 2.13% 내린 22만5100원에 거래되고 있다.이 시간 노무라, 메릴린치증권 등이 매도 거래원 상위에 올라있다.KTB투자증권은 이날 펄어비스에 대해 1분기 실적은 소폭 부진했지만 게임 출시 지연은 용인 가능한 수준으로 최근 주가하락은 과도한 면이 있다며 투자의견 매수, 목표주가 30만원을 유지했다.펄어비스의 1분기 매출액은 755억원, 영업이익은 335억원으로 집계됐다. 영업이익은 시장 컨센서스 374억원의 10%를 밑돌았다.‘검은사막 모바일’의 1분기 판매액은 452억원으로 일 평균 매출은 14.1억원을 기록했다. 모바일 게임 매출액은 416억원을 기록했는데, 회계 처리 상 일부 매출 인식이 2분기로 이연됐기 때문으로 분석됐다.일 평균 매출 14억1000만원이 예상보다는 소폭 낮은 수준이나, 확정형 아이템 위주의 안정적 과금 구조를 보유하고 있는 점을 고려하면 확률형 아이템 위주의 타 MMORPG 대비 매출 안정성은 뛰어날 것으로 평가됐다. 2~4분기 국내 일매출은 8억~10억원을 유지할 것으로 전망됐다.비용은 증가 추세에 있다. 개발 인력 증가로 인건비가 101억원으로 늘었으며 신작 출시로 광고선전비 역시 105억원으로 증가했다.임철영 기자 cylim","https://finance.naver.com/news/market_special_read.nhn?article_id=0004237720&office_id=277&type=title&keyword=","실적부진",2018,524,2966,41.34,7.77,1293,"2010.09.10",2010
263750,"펄어비스",7516,"실적부진","펄어비스, 지난해 2분기 영업익 63.3억…전년비 21%↓",2018-02-13,"[헤럴드경제=증권팀] 펄어비스는 지난해 2분기(10~12월) 연결기준 영업이익이 63억3700만원으로 전년 동기대비 21% 감소했다고 13일 공시했다.같은 기간 매출액은 247억7900만원으로 62.7% 늘어난 것으로 나타났다.당기순이익은 11억2900만원으로 88.3% 감소한 것으로 집계됐다.park","https://finance.naver.com/news/market_special_read.nhn?article_id=0001353753&office_id=016&type=title&keyword=","실적부진",2018,524,2966,41.34,7.77,1293,"2010.09.10",2010
263750,"펄어비스",13073,"기타","펄어비스, 시초가 대비 2.48%↓…공모가도 하회",2017-09-14,"[머니투데이 박계현 기자] 펄어비스가 상장 첫 날 시초가 대비 하락세로 출발하고 있다.펄어비스는 14일 오전 9시 33분 현재 시초가 대비 2.48%(2300원) 내린 9만400원에 거래되고 있다. 공모가 10만3000원보다 12.2% 내린 수준이다.펄어비스는 이날 오전 8∼9시에 공모가격인 10만3000원의 90∼200% 사이에서 호가를 접수했으며, 매도호가와 매수호가가 합치되는 가격으로 결정한 시초가가 공모가의 90% 수준인 9만2700원으로 결정됐다.회사 측은 당초 희망공모가로 8만원~10만3000원을 제시했으며 지난달 29~30일 실시한 수요예측에서 64 대 1을 기록, 공모가 밴드 상단인 10만3000원으로 공모가가 결정됐다.이 달 5~6일 진행한 일반투자자 대상 공모주 청약에서 0.43 대 1의 경쟁률을 기록했으나 잔여물량을 기관 투자자가 소화해 실권주는 나오지 않았다. 펄어비스는 지난 2014년 말 출시된 온라인 MMORPG(다중접속역할수행게임) '검은사막'의 성과를 앞세워 지난해 매출액 616억원, 영업이익 446억원, 당기순이익 405억원을 기록했다.TOM칼럼-깊이있는 투자정보","https://finance.naver.com/news/market_special_read.nhn?article_id=0003934934&office_id=008&type=title&keyword=","고점논란",2017,927,1017,64.24,29.47,4954,"2010.09.10",2010
263800,"데이타솔루션",14559,"고점논란","데이타솔루션, 시초가 대비 15%↓…공모가는 상회",2017-08-03,"[머니투데이 박계현 기자] 데이타솔루션이 상장 첫 날 시초가 대비 하락세로 출발하고 있다.데이타솔루션은 3일 오전 9시 30분 현재 시초가 대비 15.00%(990원) 내린 5610원에 거래되고 있다. 공모가 3300원보다 70% 오른 수준이다.데이타솔루션은 이날 오전 8∼9시에 공모가격인 3300원의 90∼200% 사이에서 호가를 접수했으며, 매도호가와 매수호가가 합치되는 가격으로 결정한 시초가가 공모가의 200% 수준인 6600원으로 결정됐다.회사 측은 당초 희망공모가로 2700원~3300원을 제시했으며 지난달 18~19일 실시한 수요예측에서 395.83 대 1을 기록, 공모가 밴드 상단인 3300원으로 공모가가 결정됐다.데이타솔루션은 지난해 미국 EMC사의 스토리지(저장장치) 총판 중 거래 비중 17.3%를 차지하고 있는 1위 업체다. EMC 스토리지는 2015년 말 매출기준 국내 스토리지 시장에서 38% 점유율을 차지하고 있다.데이타솔루션은 지난해 매출액 1008억원, 영업이익 39억원, 당기순이익 31억원을 올렸다. 매출액은 전년 대비 86.4% 증가했고 영업이익과 당기순이익은 각각 648%, 368% 증가했다.[","https://finance.naver.com/news/market_special_read.nhn?article_id=0003914288&office_id=008&type=title&keyword=","실적부진",2017,1008,396,3.91,123.64,321,"2011.01.03",2011
263810,"상신전자",12248,"기타","상신전자, 코스닥 상장 첫날 하락",2017-10-16,"상신전자가 코스닥 상장 첫날 7% 넘게 하락하고 있다.16일 오전 9시26분 현재 상신전자는 시초가(1만6950원) 대비 7.37% 내린 1만5700원에 거래되고 있다.1982년 설립된 상신전자는 백색가전용 전자파 차단 핵심부품(노이즈필터) 제조기업이다. 노이즈필터는 전자파 노이즈를 잡고 제품의 전기안전성을 확보하는 제품이다.상신전자의 최근 6년간 매출은 연평균 13.5% 성장했다. 상신전자의 지난해 총매출액은 721억원이고, 올해 상반기는 414억원을 기록했다. 상신전자의 매출 성장률은 백색가전시장의 2배 정도다.[안소영 기자 seenrun","https://finance.naver.com/news/market_special_read.nhn?article_id=0000385571&office_id=366&type=title&keyword=","고점논란",2017,721,408,9.22,126.57,1629,"1988.07.01",1988
263810,"상신전자",12037,"기타","상신전자, 닷새만에 하락…투자경고 종목 지정",2017-10-20,"급등세를 이어가던 상신전자가 5일만에 하락중이다.20일 오전 9시18분 현재 상신전자는 전날보다 3200원(7.13%) 내린 4만1700원에 거래중이다.나흘 연속 급등한데 따른 부담감과 차익 실현 매물이 쏟아지고, 한국거래소가 투자경고 종목으로 지정한 것이 하락을 이끈 것으로 풀이된다.상신전자는 지난 16일 코스닥시장에 입성하자마자 사흘 연속 상한가를 기록했다. 전날에도 20% 넘게 오르며 급등했으며 장중 4만8200원까지 치솟은 바 있다. 상신전자의 공모가(1만3300원) 대비 3배 이상 오른 것이다.채선희 한경닷컴 기자 csun00","https://finance.naver.com/news/market_special_read.nhn?article_id=0003838357&office_id=015&type=title&keyword=","고점논란",2017,721,408,9.22,126.57,1629,"1988.07.01",1988
263860,"지니언스",14615,"기타","지니언스, 상장 첫 날 약세…시초가 대비 13.22%↓",2017-08-02,"[머니투데이 박계현 기자] 지니언스가 상장 첫 날 시초가 대비 약세를 기록 중이다.지니언스는 2일 오전 9시 23분 현재 코스닥 시장에서 시초가 대비 13.22%(2650)원 내린 1만7400원을 기록 중이다. 공모가 1만3500원은 상회하고 있다.지니언스는 이날 오전 8∼9시에 공모가격인 1만3500원의 90∼200% 사이에서 호가를 접수했으며, 매도호가와 매수호가가 합치되는 가격으로 결정한 시초가가 공모가의 148.5% 수준인 2만50원으로 결정됐다.회사 측은 당초 희망공모가로 1만200원~1만3500원을 제시했으며 공모가 밴드 상단인 1만3500원으로 공모가가 결정됐다.지니언스는 기업과 기관에서 운영하는 내부 네트워크 보안 강화를 위한 소프트웨어를 개발하는 정보보안 전문기업이다. 지난해 별도 재무제표 기준 매출액 206억원, 영업이익 42억원, 당기순이익 36억원을 달성했다.[","https://finance.naver.com/news/market_special_read.nhn?article_id=0003913592&office_id=008&type=title&keyword=","고점논란",2017,206,268,18.48,35.59,501,"2005.01.06",2005
263860,"지니언스",7556,"실적부진","지니언스, 지난해 4분기 영업익 26.9억…전년비 15%↓",2018-02-12,"[헤럴드경제=증권팀] 지니언스는 지난해 4분기 연결기준 영업이익이 26억8800만원으로 전년동기대비 15% 감소했다고 12일 공시했다.같은 기간 매출액은 85억7800만원으로 15% 줄어든 것으로 나타났다.당기순이익은 22억4800만원으로 14% 감소한 것으로 집계됐다.park","https://finance.naver.com/news/market_special_read.nhn?article_id=0001353339&office_id=016&type=title&keyword=","실적부진",2018,208,379,18.51,18.81,414,"2005.01.06",2005
263920,"에스엔피월드",12572,"기타","에스엔피월드, 상장 첫날 급락…공모가는 16% 상회",2017-09-28,"[이데일리 이명철 기자] 화장품 부자재 전문기업 에스엔피월드(263920)가 코스닥시장 상장 첫날 급락세다.28일 오전 9시9분 현재 에스엔피월드 주가는 시가대비 8.62% 내린 5940원을 기록 중이다. 공모가(5100원)보다는 16.5%(840원) 높은 수준이다.지난 19~20일 일반투자자 대상 청약에서 666.5대 1의 경쟁률로 6747억원의 증거금이 모인 바 있다. 14~15일 기관투자가 수요예측에서는 534.27대 1의 경쟁률을 나타내며 공모가를 희망가(4300~5100원) 최상단으로 확정하기도 했다.에스엔피월드는 2002년 설립한 메이크업 스펀지·퍼스·용기 제조·판매업체다. 국내외 고객사는 로레얄그룹과 시세이도 등이다. 최근 쿠션제품 함침용 NBR 스펀지를 세계 최초로 개발했다. 차별화된 스펀지 제조 핵심기술인 발포기술과 업계 최대 ‘메이크업 NBR 스펀지 제품’ 라인업을 보유했다. 지난해 매출액은 271억6000만원, 영업이익 47억3000만원을 기록했다.이명철 (twomc","https://finance.naver.com/news/market_special_read.nhn?article_id=0003934200&office_id=018&type=title&keyword=","고점논란",2017,272,156,17.41,45.73,680,"2002.06.25",2002
264900,"크라운제과",17961,"재상장","크라운해태홀딩스, 분할재상장 후 처음으로 하락",2017-04-17,"
크라운해태홀딩스(005740)가 분할상장 후 처음으로 하락세를 나타내고 있다.17일 오전 9시 45분 현재 크라운해태홀딩스는 전날보다 3.49%(1400원) 내린 3만8700원에 거래되고 있다.크라운해태홀딩스는 지난 11일 분할상장한 이후 3일 연속 29% 상승한 뒤 14일에는 3.08% 상승했다.반면 크라운제과(264900)는 11.67%(2800원) 오른 2만6800원을 기록하고 있다. 크라운제과는 14일부터 이틀 연속 10% 이상 급등세를 보이고 있다.크라운해태홀딩스는 옛 크라운제과의 식품제조사업 부문을 인적분할해 크라운제과를 신규설립했다. 존속법인 상호는 크라운해태홀딩스로 변경한 뒤 지주회사로 전환했다.[안소영 기자 seenrun","https://finance.naver.com/news/market_special_read.nhn?article_id=0000366433&office_id=366&type=title&keyword=","재상장",2017,NA,NA,NA,NA,NA,"2017.03.01",2017
265520,"AP시스템",2359,"실적부진","AP시스템, 1분기 영업익 105.5억…전년비 16.4%↓",2018-05-11,"[헤럴드경제=증권팀] AP시스템은 1분기 연결기준 영업이익이 105억5300만원으로 전년동기대비 16.4% 감소했다고 11일 공시했다.같은 기간 매출액은 1472억6300만원으로 16.5% 늘어난 것으로 나타났다.당기순이익은 82억4600만원으로 10.3% 감소한 것으로 집게됐다.park","https://finance.naver.com/news/market_special_read.nhn?article_id=0001392173&office_id=016&type=title&keyword=","실적부진",2018,9624,4680,2.72,423,1495,"2017.03.01",2017
265520,"AP시스템",6177,"실적부진","AP시스템, 4분기 실적 부진에 신저가",2018-03-08,"AP시스템이 4분기 부진한 실적을 기록하자 신저가를 경신했다.8일 오전 9시 11분 현재 AP시스템은 전일 대비 700원(2.29%) 내린 2만9900원에 거래되고 있다.이날 장 초반 AP시스템은 2만9700원까지 하락해 52주 신저가를 새로 썼다.전날 AP시스템은 지난해 4분기 연결 기준 영업손실이 172억원으로 전년 동기 대비 적자 전환했다고 공시했다. 같은 기간 매출액은 2204억원으로 10.2% 줄었고 당기순손실은 130억원으로 적자전환했다. [디지털뉴스국 고득관 기자]","https://finance.naver.com/news/market_special_read.nhn?article_id=0004111768&office_id=009&type=title&keyword=","실적부진",2018,9624,4680,2.72,423,1495,"2017.03.01",2017
265520,"AP시스템",2347,"실적부진","""AP시스템, 상반기보다 하반기 성장 기대""…목표가↓",2018-05-14,"
DB금융투자는 14일 AP시스템에 대해 올 상반기보다 하반기 성장을 기대한다면서 목표주가를 기존 3만8000원에서 3만4000원으로 낮췄다. 투자의견은 '매수'를 유지했다.AP시스템은 1분기 실적으로 매출 1473억원, 영업이익 106억원을 기록했다. 매출은 전년 동기 대비 16.5% 늘었지만 영업이익은 16.4% 줄었다.권휼 연구원은 ""컨센서스를 밑돌았는데 컨센서스와의 큰 차이는 올해 1분기부터 IFRS 15 도입으로 매출의 인식을 인도기준(기존 진행률 기준)으로 변경했기 때문""이라면서 ""지난해 하반기 수익성을 크게 악화시킨 라미네이팅 고정의 추가 인력과 관련된 원가상승이 마무리돼 정상화된 수익성이 확인된 건 긍정적""이라고 분석했다.그는 ""상반기보다 하반기 성장 모멘터을 기대한다""면서 ""삼성디스플레이향(向) 매출액이 지난해 상반기에 집중돼 있었기에 올해 상반기 실적은 전년 대비 역성장이 불가피한데, 하반기에는 전년 대비 정상화된 수익성으로 인해 높은 실적이 전망된다""고 강조했다.[디지털뉴스국 박진형 기자]","https://finance.naver.com/news/market_special_read.nhn?article_id=0004150076&office_id=009&type=title&keyword=","실적부진",2018,9624,4680,2.72,423,1495,"2017.03.01",2017
265520,"AP시스템",13322,"실적부진","AP시스템, 실적 부진 우려에 하락…""모멘텀 부재 구간""",2017-09-08,"AP시스템이 3분기 실적 부진 우려에 약세다. 8일 오전 9시20분 현재 AP시스템은 전날보다 2150원(5.05%) 떨어진 4만400원에 거래되고 있다. 거래일 기준 사흘째 약세다.윤영식 신한금융투자 연구원은 ""3분기 매출과 영업이익은 직전 분기보다 각각 55.1%, 50.5% 감소한 1725억원, 147억원으로 예상된다""며 ""향후 12개월 이후 실적 기준 주가수익비율(PER)은 8.7배로 주요 고객사의 대규모 투자가 진행된 지난해 평균 11~12배 대비 부담은 없지만 추세를 반전시킬만한 모멘텀이 다소 부재한 구간""이라고 진단했다.주요 고객사 관련 매출 인식이 대부분 상반기에 반영되며 하반기 실적은 상반기보다 둔화될 것으로 전망했다. 오정민 한경닷컴 기자 blooming","https://finance.naver.com/news/market_special_read.nhn?article_id=0003820698&office_id=015&type=title&keyword=","실적부진",2017,NA,NA,NA,NA,NA,"2017.03.01",2017
265560,"영화테크",11779,"고점논란","영화테크, 상한가 뒤 18% 급락",2017-10-27,"[아시아경제 박선미 기자]코스닥 새내기주인 영화테크가 상장 첫날 상한가에 오른 후 둘째날 18% 급락 중이다.27일 오후 2시4분 현재 영화테크는 전일 대비 17.69% 내린 2만6750원에 거래되고 있다. 전날 30% 주가가 올라 3만2500원을 터치한 후 차익실현 매물이 쏟아진 것이다. 다만여전히 영화테크 주가는 공모가 1만2500원의 두 배 수준에서 형성돼 있다. 자동차 전장 및 전기차 부품기업 영화테크는 공모자금을 가지고 신규 사업인 배터리 재사용(Reuse) 사업 관련 연구개발 활동, 중국 내 정션박스(Junction Box) 연구 및 시험 시설과 관련 양산라인 구축, 전기차 및 이차전지부품 양산라인 구축 등에 주로 활용할 예정이다. 회사는 전기차 및 이차전지 부품 사업을 오는 2022년 전체 매출의 약 40% 규모까지 성장시킨 다는 계획을 갖고 있다. 이미 양산 개발이 완료된 기술력을 기반으로 시장 성장에 발맞춰 사업을 확대시키고, 그 외에도 배터리 재사용, 전기차 부품 전장 모듈화, 더 나아가 수소차 전력변환 장치 등 관련 사업을 발굴해 키워나갈 전략이다.박선미 기자 psm82","https://finance.naver.com/news/market_special_read.nhn?article_id=0004104739&office_id=277&type=title&keyword=","고점논란",2017,614,496,10.62,59.59,1274,"2000.08.08",2000
267250,"현대중공업지주",16246,"유상증자","현대로보틱스, 1조원 규모 유상증자 소식에 하락",2017-06-13,"
현대로보틱스(267250)가 1조원 규모의 유상증자를 결정했다는 소식에 하락했다.13일 오전 9시 2분 현재 현대로보틱스는 전날보다 3.4%%(14000원) 하락한 39만8000원에 거래되고 있다. 같은 시각 현대건설기계(267270)는 2.12%, 현대일렉트릭(267260)은 1.54% 하락했다. 현대중공업(009540)만이 0.85% 상승했다.현대로보틱스는 현대중공업·현대일렉트릭앤에너지시스템·현대건설기계 주식을 현물출자 받고 1조7693억원 규모의 신주를 발행하는 유상증자를 결정했다고 12일 공시했다. 기명식 보통주 438만2817주를 신주로 발행하며, 주당 발행가액은 40만3687원이다.현대로보틱스는 “이번 유상증자의 절차는 일반공모증자 방식에 준해 진행되나 청약 및 신주배정의 대상은 자회사인 현대중공업, 현대일렉트릭앤에너지시스템 및 현대건설기계의 주주 중 공개매수에 응한 주주들로 한정된다”고 밝혔다.한영수 삼성증권 연구원은 “이번 유상증자는 사실상, 현대중공업, 현대일렉트릭, 현대건설기계 주주들과의 주식 교환으로, 교환의 목적은 공정거래법상 지주회사는 상장 자회사 지분을 20%이상 보유해야 한다는 지주사 지분율 요건 충족”이라고 분석했다.한 연구원은 “이번 지분교환을 통해 로보틱스에 대한 대주주 지분율이 상승할 경우, 보다 주주친화적인 배당정책이 시행될 수 있다는 기대와 예견돼 있던 이벤트에 대한 불확실성의 조기 해소가 가능할 것이라는 기대가 있다”며 “다만, 현 주가에서 추가적인 상승여력을 얼마만큼 정당화할 수 있는지는 논란이 있다”며 “이미 주가가 분할 기준가 대비 57%나 상승했기 때문”이라고 설명했다.[이선목 기자 letswin","https://finance.naver.com/news/market_special_read.nhn?article_id=0000372571&office_id=366&type=title&keyword=","유상증자",2017,NA,NA,NA,NA,NA,"2017.04.01",2017
267250,"현대중공업지주",9598,"유상증자","현대중공업 유상증자 여파…현대重 그룹株↓",2017-12-27,"[이데일리 이명철 기자] 현대중공업(009540)이 대규모 유상증자를 실시한다는 소식에 현대중공업 그룹주가 일제히 하락세를 나타내고 있다.27일 오전 9시14분 현재 현대중공업 주가는 전일대비 27.06% 내린 9만9200원을 기록 중이다. 같은시간 현대미포조선(010620) 주가도 17.69% 떨어진 7만6300원에 거래되고 있다. 이밖에 현대로보틱스(267250) 현대일렉트릭(267260) 현대건설기계(267270) 등도 하락세다. 조선업황에 대한 우려와 함께 계열 지원 부담이 매도세로 작용하는 것으로 풀이된다.현대중공업은 전날 장 종료 후 약 1조2875억원 규모의 주주배정 후 실권주 일반공모 방식 유상증자를 결정했다고 공시했다. 이번 유상증자에는 현대로보틱스도 최대 3444억원 규모로 참여할 예정이다. 또 현대중공업과 현대미포조선은 실적 예상을 통해 4분기 영업적자를 낼 것으로 예상했다.이명철 (twomc","https://finance.naver.com/news/market_special_read.nhn?article_id=0003999910&office_id=018&type=title&keyword=","유상증자",2017,NA,NA,NA,NA,NA,"2017.04.01",2017
267250,"현대중공업지주",7440,"실적부진","현대로보틱스, 어닝 쇼크에 8% 급락",2018-02-13,"[이데일리 김대웅 기자] 현대로보틱스(267250)가 부진한 실적 발표에 급락세다.12일 오후 2시 11분 현재 현대로보틱스는 전일 대비 8.8% 하락한 38만 7500원에 거래되고 있다. 메릴린치, CS, 맥쿼리 등 외국계 창구에서 매도가 집중되는 모습이다.전일 현대로보틱스는 연결 기준 지난해 4분기 영업이익이 1230억원으로 전년동기 대비 61.5% 감소했다고 공시했다. 같은 기간 매출액은 45.3% 증가한 5조6761억원, 당기순손실은 적자 전환한 2220억원으로 각각 잠정 집계됐다.삼성증권은 현대로보틱스에 대해 투자의견 ‘중립’을 유지했다. 자회사 지분매입과 회계변화가 현대로보틱스의 이익 추정 가시성을 잠식한다는 설명이다.김대웅 (daxiong","https://finance.naver.com/news/market_special_read.nhn?article_id=0004034582&office_id=018&type=title&keyword=","실적부진",2018,142894,212101,6.54,107.41,86529,"2017.04.01",2017
267260,"현대일렉트릭",56,"실적부진","""현대일렉트릭, 2분기 실적은 시장 눈높이 하회""…목표가↓",2018-07-02,"KB증권은 2일 현대일렉트릭에 대해 2분기 실적이 시장 눈높이에 미치지 못할 전망이라며 목표가를 기존 11만2500원에서 9만5000원으로 하향 조정했다. KB증권은 현대일렉트릭의 2분기 매출액이 전년 동기 대비 4.2% 감소한 4705억원, 영업이익은 66.6% 감소한 102억원을 기록할 것으로 전망했다. 최근 6개월 시장 전망치인 매출액 5355억원, 영업이익 222억원에 미치지 못할 것으로 예상했다. 조선사들의 건조물량 감소와 중동지역 물량감소가 매출액에 부정적 영향을 미친 가운데 원자재가격 상승과 희망퇴직에 따른 일회성 비용 등이 수익성에 부담으로 작용한 것으로 KB증권은 추정했다.정동익 KB증권 연구원은 ""현대일렉트릭의 주가는 남북정상회담과 북미정상회담 등으로 향후 대북 경협사업이 활성화될 것에 대한 기대감이 반영되면서 지난 4월 10일부터 5월 15일까지 약 한달 동안 49.3%나 급등했다""라며 ""북한의 발전량이 남한의 4.4%에 불과해 어떤 형태의 경협이든 간에 전력인프라 확충이 최우선과제가 될 것이라는 기대감 때문이었으나 6월 들어 차익실현과 2분기 실적우려 등으로 상승분을 모두 반납하는 등 극심한 주가변동을 보이고 있다""고 말했다.이어 ""미국공장 증설에 따른 초고압 변압기 반덤핑 이슈 회피, 스마트공장 구축과 인력 구조조정에 따른 고정비 절감, 하반기 이후 조선사 및 중동향 물량의 증가로 인한 점진적인 실적개선 가능성 등을 고려하면 현재 주가수준에서는 매수관점의 접근이 유효할 것""이라고 덧붙였다.[디지털뉴스국 고득관 기자]","https://finance.naver.com/news/market_special_read.nhn?article_id=0004177348&office_id=009&type=title&keyword=","실적부진",2018,14496,20946,4.31,101.38,2284,"2017.04.01",2017
